,full_text,label,clean_text
922,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ 2024 wayahe pak @prabowo #prabowopresiden2024,,",1,wayahe pak
923,"@airlangga_hrt @prabowo @gibran_tweet Suara 85 kursi tidak dimanfaat kan tapi hanya digunakan mendukung suara partai yang lebih kecil semoga rakyat yang periode lalu memilih berpikir ulang,,",0,suara kursi manfaat guna dukung suara partai moga rakyat periode pilih pikir ulang
924,"@PutraErlangga95 @prabowo @aniesbaswedan @ganjarpranowo Anies Rasyid Baswedan,,",0,rasyid
925,"@MurtadhaOne1 Prabowo didukung mantan presiden PKS juga,,",1,dukung mantan presiden pks
926,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ Mantab soul, Dukung terus pak @prabowo  #prabowopresiden2024 #pedagangsatukomando #paperapejuangindonesiaraya,,",1,mantab soul dukung terus pak
927,"@BANGSAygSUJUD @giojen_bigwin @jokowi @ganjarpranowo @Gus_Raharjo @prabowo ngilangin nyawa manusia lu bilang basi jing?,,",0,hilang nyawa manusia bilang basi anjing
928,"@hc_poirot Koalisinya @prabowo itu kumpulan GEROMBOLAN KAUM MUNAFIK..,,",0,koalisi kumpul gerombol kaum munafik
929,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ Terimakasih atas Komitmen bapak untuk palestina pak. InsyaAllah pak @prabowo presiden RI 2024 🤲 #prabowopresiden2024,,",1,terimakasih atas komitmen bapak palestina pak insyaallah pak presiden ri
930,"@temanduit @tinggipasaribu @An4Julie Perseteruannya dg Permadi Arya paling heboh dn pemberitaan soal Prabowo tambah masif,,",1,seteru madi arya heboh berita soal tambah masif
931,"@Tita83079013 Lu dukung prabowo tapi benci Palestina, padahal dulu prabowo pernah melatih taktik gerilya para pejuang militan humas makanya prabowo pernah di blacklist Amerika bloon 🤣🤣🤣 https://t.co/4UxvXW41nj,,",0,dukung benci palestina latih taktik gerilya juang militan hubung masyarakat blacklist amerika bloon
932,"@conan_idn @Winardi_641 @AK__aja Yg diculik bkn hny Budiman. Yg lakukan aksi kamisan di dpn istana tuntut keadilan, bahkan sampai meninggal anaknya blm kembali. Mrk blm memaafkan Prabowo. Jgn sampai Prabowo meninggal tanpa dpt maaf dr keluarga korban penculikan.,,",0,culik budiman laku aksi kamis istana tuntut adil tinggal anak maaf tinggal maaf keluarga korban culi
933,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ Saatnya pak @Prabowo memimpin NKRI #prabowopresiden2024,,",1,pak pimpin nkri
934,"Anies ambisius tapi punya kompetensi  Lha kalau Prabowo ambisius tapi kompetensinya gimana ?  Anies layak krn menawarkan kompetensi, bukan sekedar ambisius semata,,",0,ambisius punya kompetensi ambisius kompetensi layak tawar kompetensi dar ambisius semata
935,"Menjadi pendukung Prabowo emang WAJIB G0BL0K.. 😀🤭  50 %  + 50 % udah 100 % trus ngapain lagi butuh 1 suara ?  Apalagi suara RIZIK ..  mendingan suara jangkrik deh  🤣🤣🤣,,",0,jadi dukung wajib beli terus sedang apa butuh suara suara rizik mending suara jangkrik deh
936,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ Siapppp satu Komando dukung pak @prabowo #prabowopresiden2024 #paperapejuangindonesiaraya #pedagangsatukomando,,",1,siapppp satu komando dukung pak
937,"@panca66 Prabowo bersama partai pendukungnya begitu bangga menghidupkan kembali caracara nepotisme utk meraih kekuasaan  sungguh memalukan ini berul betul tdk boleh terjadi,,",0,partai dukung bangga hidup caracara nepotisme raih kuasa sungguh malu berul betul jadi
938,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ gw salut Sama pak @prabowo #prabowopresiden2024,,",1,salut pak
939,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ bener kata Kh.gusdur soal @prabowo😭 #prabowopresiden2024"",,",1,benar kata gusdur soal
940,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ Bpk @prabowo Memang bapak bangsa, pemersatu bangsa 😍 #prabowopresiden2024 #giziuntukbangsa,,",1,bapak bapak bangsa satu bangsa
941,"@kumparan Prabowo itu sdh tua bangka,,",0,tua bangka
942,"@Dennysiregar7 Berkorban, setidaknya posisi wacapres Prabowo tidak ditempati Partai dan Kader diluar PDI-P.  Dan hal ini sudah dapat Restu dari Ibu. Jangan desak Beliau dipecat dari PDI-P. Sesungguhnya kursi itu tetap milik PDI-P seandainya P Prabowo nanti tidak bis lanjutkan akibat kesehatan,,",0,korban posisi wacapres tempat partai kader luar pdi p restu ibu desak beliau pecat pdi p sungguh kursi tetap milik pdi p p bis lanjut akibat sehat
943,"Prabowo pelan dan perlahan mulai kelihatan memunculkan karakter asli nya. Watak bengis dan otoriter nya mulai kelihatan. Masih jadi Menteri, Departemennya penyumbang Hutang Negara terbesar. Mesin terbang bekas aja dia beli. Gmana jika jadi RI.1 ????????????????,,",0,pelan perlahan mulai lihat muncul karakter asli nya watak bengis otoriter nya mulai lihat jadi menteri departemen sumbang hutang negara besar mesin terbang bekas beli jadi ri
944,"@wallpp099 @lpoiqafh @Angelica66DH @prabowo @gibran_tweet Prabowo Gibran berbeda sudah lebih pantas jadi pilihan,,",1,gibran beda jadi pilih
945,"@kulimedsos1 @conan_idn @AK__aja Penculik kok diangkat jadi menhan? Jadi sekarang Prabowo bisa jalan2 ke Amerika 😁,,",0,culik angkat jadi menhan jadi jalan amerika
946,"Menetes Air mata ini 😭😭😭😭😭 😭😭melihat Video mu Bapak @prabowo begitu mulia dan Hormat mu kpd Senior  mu , Doaku  kalian  sehat selalu Aamiin ♥️♥️  #temanprabowosubianto piluh #Prabowo2024VisiKita https://t.co/rc55rCr2Dp,,",1,tetes air mata lihat video mu bapak mulia hormat mu senior mu doa sehat amin piluh
947,"Saya bukan pendukung @ganjarpranowo tp saya TDK suka Capres itu direndahkan di @TRANSTV_CORP, bgmanapun cara melawak kalian itu NDESO. Saya sarankan kpd team pak @prabowo agar selektif memilih ajakan utk diwawancarai atau hal lainnya. Wibawa pemimpin itu sakral dimata rakyat.,,",0,dukung suka capres rendah bgmanapun cara lawak ndeso saran team pak selektif pilih aja wawancara wibawa pimpin sakral mata rakyat
948,"@tvOneNews Ganjar : bilang ga minta dicut, kurang keras, jelas kita bakal lebih percaya Kiky. Prabowo: Omong kosong,  bullshit. Kenapa dah orang orang ini merasa kita percaya percaya aja omongan mereka yak. Sisa Pak Anis aja yg belum blunder,,",0,bilang minta cut kurang keras jelas bakal percaya kiky omong kosong bullshit deh orang orang rasa percaya percaya omong iya sisa pak anis blunder
949,"@Gerindra @prabowo @gibran_tweet P info join jadi relawan min?,,",1,p informasi join jadi rawan min
950,"@PDemokrat Prabowo itu melanjutkan bukan perubahan dan perbaikan anda salah titip..,,",0,lanjut ubah baik salah titip
951,"Ini buzzer Prabowo 2019 pada pindah ke Ganjar semua apa gimana?,,",0,buzzer pindah
952,"@kurawa Jadi dukung jokowi apa prabowo nih bang 😁. Kan prabowo yang berlayar.. nanti kesannya jadiin jokowi tameng buat gerus pdip. Sante bang semua terjadi karena kehendak Tuhan.. mau 8-9x nyalonin kalau dibilang gak ya gak jadi 🤣.,,",0,jadi dukung jokowi mas layar kesan jadi jokowi tameng gerus pdip sante mas jadi tuhan kali nyalonin bilang iya jadi
953,"Yep, lagi dan lagi! Kalau begini pasti pak @prabowo pasti jadi presiden  #prabowo #prabowopresiden #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik https://t.co/ZZN1nEqAoV,,",1,pak jadi presiden
954,"@andre_rosiade Maaf !!! 2019 saya bela dan pilih Prabowo-Sandi sampai ribut dengan mertua. Kini beralih idola,,",0,maaf bela pilih sandi ribut mertua alih idola
955,"@are_inismyname https://t.co/cjQFBKe3pS Pangsa pasar suara pilpres adalah 86,93% suara rakyat Islam. Standard pemimpin Islam dlm sholat: hafalan quran terbanyak &amp  bacaan tartil. Ayo rakyat NKRI ber KTP Islam sadarlah @prabowo kagak qualified jd Imam sholat apalagi imam negara urrrrraaaaaa,,",0,pangsa pasar suara pilpres suara rakyat islam standard pimpin islam sholat hafal quran amp baca tartil ayo rakyat nkri ber ktp islam sadar qualified jadi imam sholat imam negara urrrrraaaaaa
956,"@s4h4b4tl4m4 @BeeetheBoss @prabowo @azissubekti @bengkeldodo @jatmiko99604253 @P4P4B0W0_2024 @99propaganda @Bank_Joee_ @BANGSAygSUJUD @are_inismyname @AndreasSolusi Paloh bagian Dari penguasa, Punya pulau reklamasi pula...  Oke deh semoga berkah Dan bermanfaat,,",0,paloh kuasa punya pulau reklamasi oke deh moga berkah manfaat
957,"@bengkeldodo @PapaBowoCenter @99propaganda @Abaaah @Ndons_Back @Lembayung071 @Kimberley_2024 @are_inismyname @DarekaRendy @Bank_Joee_ @BANGSAygSUJUD Klo kamu tanya apa yg sdh diberikan kpd ibu Pertiwi, tanyakan ke keluarga korban penculikan. Mrk berikan nyawa kpd Prabowo utk tumbal politik mertuanya.,,",0,tanya beri ibu pertiwi tanya keluarga korban culi ikan nyawa tumbal politik mertua
958,"@tvOneNews Ada udang di balik batu,ada keinginan Prabowo tersembunyi di balik modal yg keluarkan dari di capres....yg pintar masyarakat nya jgn tergiur janji janji sorga Prabowo,,",0,udang balik batu sembunyi balik modal keluar capres pintar masyarakat nya giur janji janji sorga
959,"MENGERIKAN !! PRABOWO MENGAHALALKAN SEGALA CARA UNTUK BERKUASA (persis ambisi soeharto mertuanya) @NgkongRoses @Ganjar_Andika08 @newIding30 @kristal_garden @lejef @orasekolah @4Y4NKZ @Uki23 @ZeboLady @Case_80 @vita_AVP @ekoboy_2  https://t.co/a7yn5v9All https://t.co/TkAhBoGzTt,,",0,keri mengahalalkan cara kuasa persis ambisi soeharto mertua
960,"@Angelica66DH @nihatkaradag760 @prabowo @gibran_tweet @rockygerung @Gerindra Pandangan positif bagus untuk menata masa depan kita Prabowo Gibran RI 1,,",1,pandang positif bagus tata masa gibran ri
961,"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Mencari suara jelang pemilihan lewat bagi sertifikat dan janji memberikan sertifikat kepada rakyat. Kemudian setelah terpilih pura2 lupa bahkan mendukung ketika Investor mau mencaplok dan menggusur lahan milik warga.,,",0,cari suara jelang pilih lewat sertifikat janji beri sertifikat rakyat pilih pura lupa dukung investor caplok gusur lahan milik warga
962,"@Dennysiregar7 Trus ga lolos ke putaran 2, bully2an tentang tenang saja pak prabowo... tenang saja... saya sudah ada disini..."" menggema seantero negri dengan backsound yg biasa kita dengar mba2 ngakak itu"",,",0,terus lolos putar bully an tenang pak tenang gema antero negeri backsound dengar mbak tertawa
963,"@yunartowijaya PSI sebenarnya lbh mendukung Gibran bukan Prabowo nya.  Begitu bro, jd jangan gagal paham dg tweetnya 😄,,",0,psi benar dukung gibran nya saudara laki jadi gagal paham tweetnya
964,"@yunartowijaya Prabowo pelan dan perlahan mulai kelihatan memunculkan karakter asli nya. Watak bengis dan otoriter nya mulai kelihatan. Masih jadi Menteri, Departemennya penyumbang Hutang Negara terbesar. Mesin terbang bekas aja dia beli. Gmana jika jadi RI.1 ????????????????,,",0,pelan perlahan mulai lihat muncul karakter asli nya watak bengis otoriter nya mulai lihat jadi menteri departemen sumbang hutang negara besar mesin terbang bekas beli jadi ri
965,"@SeriDianawati @jokowi @gibran_tweet @prabowo Itukan dulu anjing, itukan sudah berlalu dan itu jelas² kubu lawan, bukan kubu Mak Banteng yg anggap keluarga tapi MENGHINA. Lu ngerti bahasa gak kontol,,",0,anjing jelas kubu lawan kubu ibu banteng anggap keluarga hina erti bahasa kontol
966,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ komitmen yang Terbaik pak @prabowo 👌🙏 #masdar #prabowopresiden2024,,",1,komitmen baik pak
967,"@tvOneNews @prabowo sdh tersandera oleh kekuasaan @jokowi sehingga menjilat pantat Jokowi pun dia sanggup lakukan. Malu saya sbg sesama mantan prajurit kalau melihat seorang Jenderal tapi bertingkah spt kopral. Gak layak dia disebut patriot krn berjuang hny utk satu dynasti jahanam saat ini,,",0,sandera kuasa jilat pantat jokowi sanggup laku malu mantan prajurit lihat orang jenderal ting kopral layak sebut patriot juang satu dynasti jahanam
968,"@Ganjar_Mahfud08 @DPR_RI @jokowi @PPATK @mohmahfudmd Sefiral ini pemberitaan seolah g ada yg membahas dn mengoreksi kinerja Prabowo... Takut di lempar hp? Takut di tempeleng? Takut di ulik? Banci kalian...,,",0,sefiral berita bahas koreksi kerja takut lempar handphone takut tempeleng takut ulik banci
969,"@EdomorP @jokowi @gibran_tweet @prabowo Masa kubu Mak banteng 😂😂😂😂 https://t.co/CJJv9UFFEV,,",0,masa kubu ibu banteng
970,"@LudmillaKarina Gass Prabowo Gibran,,",1,gibran
971,"@kompascom Maksudnya, Prabowo S - Gibran R pastinya ingin maju ke Putaran II (kedua) #Pilpres2024... Hitungannya, mereka akan menyingkirkan Ganjar P - Mahfud MD terlebih dahulu &amp  akan menghadapi Anies B - Muhaimin I selanjutnya di Putaran II (kedua) tsb. 🤨,,",1,maksud si gibran r maju putar ii dua hitung singkir p mahfud md amp hadap bahasa muhaimin lanjut putar ii dua sebut
972,"@NarasiNewsroom Dia banyak tirakat, apa @prabowo banyak puasa?,,",0,tirakat puasa
973,"GIBRAN, RESIKO TINGGI BAGI PRABOWO: MELANGGAR ETIKA PDIP &amp  DIPAKSAKAN MK... https://t.co/QWvRZ1pPhp via @YouTube @prabowo @gibran_tweet @Gerindra @golkar_id @PDemokrat @Official_PAN @PDI_Perjuangan @DPP_PPP @ganjarpranowo @mohmahfudmd @puanmaharani_ri @aniesbaswedan @cakimiNOW https://t.co/Qhcvi7nip1,,",0,gibran resiko tinggi langgar etika pdip amp paksa via
974,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ makin yakin Pilih @prabowo 2024  #paperapejuangindonesiaraya #prabowopresiden2024,,",1,yakin pilih
975,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ jangan lelah Berbuat kebaikan pak @prabowo 💖 #prabowopresiden2024  #pedagangsatukomando,,",1,lelah baik pak
976,"@nihatkaradag760 @Angelica66DH @prabowo @gibran_tweet Ane udah ga ragu soal pengabdian beliau Prabowo, makanya ane masih berharap Prabowo jadi presiden,,",1,ane ragu soal abdi beliau ane harap jadi presiden
977,"@tvOneNews KKN... Korupsi Kolusi NEPOTISME Nah, tu Gibran yg ketiga. Simpel aja, berarti Prabowo mendukung KKN,,",0,kkn korupsi kolusi nepotisme gibran tiga simpel arti dukung kkn
978,"@datuakrajoangek Tdk juga benci, lagian ngapain benci prabowo, yg ada kasihan..dah tuwir, emosi gak labil, jln dah seok2an. Makanya lain kali kalo ada pilpres jangan diberitahu..daripada sujud ulang2 kali..,,",0,benci sedang apa benci kasihan deh tuwir emosi labil jalan deh seok an kali pilpres diberitahu sujud ulang kali
979,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ Ya allah Pengen nangis pak ☹ #satukomando #prabowopresiden2024,,",1,iya allah menang pak
980,"Prabowo tidak layak menjadi Presiden karena Prabowo pemarah https://t.co/GOTv6XiKnK,,",0,layak jadi presiden marah
981,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ memang gak Ada capeknya srikandi-srikandi papera buat dukung bpk @prabowo 👏 #prabowopresiden2024 #pedagangsatukomando,,",1,capek srikandi srikandi papera dukung bapak
982,"@_tauriii @PartaiSocmed @jokowi Harusnya  tanya ke prabowo  ,soalnya  yg gagal  di bawah  menhan.,,",0,tanya soal gagal bawah menhan
983,"@yusuf_dumdum @prabowo @gibran_tweet Mau cawapres nya malaikat Jibril pun ogah pilih wowo,,",0,cawapres nya malaikat jibril pilih wowo
984,"Jerry Sambuaga: AMPI se-Indonesia dan LN Siap Memenangkan Prabowo-Gibran https://t.co/U4VFM6pXhz,,",1,jerry sambuaga ampi indonesia ln siap menang gibran
985,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ bismillah @prabowo Presiden 2024 #prabowopresiden2024,,",1,bismillah presiden
986,"@ch_chotimah2 @psi_id @ganjarpranowo @mohmahfudmd Sejak PSI berdiri sy memilih PSI, lalu menipu suara rakyat siapa? Bukankah PSI sempat tdk dianggap sm PDIP? Bukankah PSI adalah Partai Jowisme jd tepat donk kalo bergabung dg Prabowo krn Gibran disana?,,",1,psi pilih psi tipu suara rakyat psi anggap pdip psi partai jowisme jadi tepat gabung gibran
987,"@dwi_irawansanto Pak @ganjarpranowo tdk meminta dukungan @jokowi krn dukungan pak Jokowi seyogyanya adalah sbh keniscayaan Tp benar @prabowo mengemis dukungan Jokowi krn tujuannya memang ingin memecah belah pendukung Jokowi Jadi benar, seburuk2 nya @aniesbaswedan msh lbh baik dr @prabowo  Tapi…,,",0,pak minta dukung dukung pak jokowi seyogyanya buah niscaya benar emis dukung jokowi tuju pecah belah dukung jokowi jadi benar buruk nya baik
988,"Momen Menteri Pertahanan Prabowo Subianto @prabowo meninjau kembali pembangunan sejumlah fasilitas pendidikan di Akmil, Magelang, Jawa Tengah, Minggu (29/10). https://t.co/tBJrRnPE0d,,",1,momen menteri tahan tinjau bangun jumlah fasilitas didik akmil magelang jawa tengah minggu
989,"@Angelica66DH @prabowo @gibran_tweet Semangat muda harus di teruskan dari yang tua ke yang muda tanpa pandang usia Prabowo dan Gibran contohnya jiwa muda Takan pernah padam,,",1,semangat muda terus tua muda pandang usia gibran contoh jiwa muda padam
990,"Sdh lah...ngapain lagi bahas soal Jokowi dan Gibran... Semuanya kartu mati. Mau bikin drama spt apapun PDIP, ttp Gibran kartu mati. Kasian Prabowo ya... Ini salah satu bukti....👇👇👇👇😁😁😁 https://t.co/KgC6x5BHdk,,",0,sedang apa bahas soal jokowi gibran kartu mati drama pdip tetap gibran kartu mati kasihan iya salah satu bukti
991,"@C4kDeep_ Sebetulnya Gibran itu unsur penghancur elektabilitas Prabowo,,",0,gibran unsur hancur elektabilitas
992,"@EdomorP @jokowi @gibran_tweet @prabowo Semoga masih inget barisan keluarga partai  yg menghina dan mencaci beliau dulu ya 😂😂 https://t.co/y4EGTBFsXZ,,",0,moga ingat baris keluarga partai hina caci beliau iya
993,"@DPP_Papera @prabowo @SudaryonoSudar @don_muzakir_ tetep solid Buat dukung my president @prabowo 💖 #paperapejuangindonesiaraya #prabowopresiden2024,,",1,tetap solid dukung my president
994,"@ganjarpranowo Kami nyaman bersama Prabowo-Gibran🇮🇩,,",1,nyaman gibran
995,"@Hary_Tanoe Harus memberikan kesempatan untuk Milenial, agar punya kesempatan dan punya Prestasi. Prabowo - Gibran the Next Presiden RI,,",1,beri milenial punya punya prestasi gibran the lanjut presiden ri
996,"@LudmillaKarina Prabowo Gibran 🇮🇩,,",1,gibran
997,"Capres @prabowo bermusyawarah utk mufakat dengan para ketum koalisi untuk menentukan cawapres, para ketum memberikan mandat cawapres kepada beliau. cuma ingetin capres-capres yang lain dipilih sama ketua umum yg berkuasa. #PrabowoGibran2024,,",1,capres musyawarah mufakat ketua umum koalisi cawapres ketua umum beri mandat cawapres beliau ingat capres capres pilih ketua umum kuasa
998,"@ardi_riau5 Prabowo  is the best,,",1,is the best
999,"Prabowo: Tidak ada pembicaraan soal cawapres saat bertemu Kaesang - Antara Sumbar https://t.co/vmB2HXiFYf #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1,bicara soal cawapres temu kaesang sumbar
1000,"@mirashahabudin @Mdy_Asmara1701 Indonesia butuh di pimpin oleh seseorang kharismatik seperti Pak prabowo dan mas gibran. Mereka adalah dua orang hebat,,1(Positive)",1,indonesia butuh pimpin orang kharismatik pak mas gibran orang hebat positive
1001,"HUT PIRA Ke-15: Kader Perempuan Gerindra Memanjatkan Doa untuk Prabowo Subianto di Pemilu 2024 - https://t.co/qZERIjcZPR https://t.co/nN9ehgeXgK #Prabowo #BangkitBersama,,",1,hut pira kader perempuan gerindra panjat doa milu
1002,"@zyifals @DrPullmanrogers @Rasto66010876 @Akhmad67523072 @nunungmar1404 @feroferraferri @BlueNeo81 @_25selawe @Abah122446 @liputan6dotcom @officialMKRI @prabowo Ya kita tunggu aja partai gurem banyak tingkah merasa hebat tapi Nitizen ketawa kemana arah anginya hasil manfaatkan nama Jokowi bermuara..kalau ke Capres tua.. ya penghianat namanya,,",0,iya tunggu partai gurem tingkah rasa hebat nitizen ketawa arah anginya hasil manfaat nama jokowi muara capres tua iya penghianat nama
1003,"@fadlizon @Gerindra @prabowo Makasih udah 2 x pilih beliau dan mohon maaf saat ini harus berubah pilihan untuk saya dan keluarga besar saya. AMIN untuk Indonesia lebih baik,,",0,terima kasih kali pilih beliau mohon maaf ubah pilih keluarga besar amin indonesia baik
1004,"@mirashahabudin @psi_id @erinagudono Iya... Sama juga semoga ada kabar baik hari ini kalau misalkan jadi. Maju terus buat mas gibran buat bisa mendampingi pak prabowo buat pilpres nanti,,",1,iya moga kabar baik hari misal jadi maju terus mas gibran damping pak pilpres
1005,"@Gerindra ALL IN PRABOWO!! BISMILLAH DIKIRIM COKLAT SAMA MIMIN🫠,,",1,all bismillah kirim coklat admin
1006,"@PartaiSocmed @prabowo @susipudjiastuti monggo bu, kami siap mendukung 😁,,",1,monggo bu siap dukung
1007,"@ProArstkPrabowo @prabowo @Gerindra Saya suka dgn totalitas pak prabowo dalam mengabdi pada NKRI. Beliau memiliki harapan sangat hebat buat masa depan Indonesia. Yuk Gabung #AkuRelawanPrabowo @prabowo @Gerindra,,",1,suka totalitas pak abdi nkri beliau milik harap hebat masa indonesia yuk gabung
1008,"@Subur0204 Kalau mau milih Prabowo nanti di khianati lagi, dia masuk kolam Cebong lagi 🤣,,",0,pilih khianat masuk kolam cebong
1009,"@Resty_J_Cayah @prabowo @jokowi 😂😂😂,,",1,
1010,"@BSbukit @prabowo @fadlizon @Gerindra Semoga anjing ini segera mendapat balasan setimpal.,,",0,moga anjing balas timpal
1011,"@Dennysiregar7 Prabowo optimus menang, maju tanpa pasangan 💪,,",1,optimus menang maju pasang
1012,"@Fahrihamzah mantap Bang. PRABOWO - GIBRAN ! udah cucok.... kapan nih deklarasi ?  cemman kalean rasa ?,,",1,mantap mas gibran cocok deklarasi cemman kalean rasa
1013,"@Fahrihamzah sebenarnya di ngejebak prabowo biar milih gibran.. secara logika dan fakta selama ini fahri ini menentang dinasti .. pelan pelan pak sopir.. eh hati hati pak prabowo, jangan terjebak permainan fahri, pilih wakil NU .. anda terancam kehilangan suara NU.,,",0,benar ngejebak pilih gibran logika fakta fahri dinasti pelan pelan pak sopir eh hati hati pak jebak main fahri pilih wakil nu ancam hilang suara nu
1014,"@Gerindra Min semoga menang ya tahun depan udah nunggu banget ini bapak owo tercinta menang presiden Aamiin @prabowo @Gerindra,,",1,min moga menang iya tahun tunggu banget bapak owo cinta menang presiden amin
1015,"Selamat Pagi penyuara Kebenaran dan Keadilan. Para Pandu Ibu Pertiwi.   Mas @ganjarpranowo punya hajat moral utk meminta Pak @mohmahfudmd utk mengundurkan diri dari Menteri. Pak @prabowo punya hajat moral utk tdk menunjuk wakilnya hasil proses dinasti dan memperalat hukum. https://t.co/VT5CAOcGKe,,",0,selamat pagi suara benar adil pandu ibu pertiwi mas punya hajat moral minta pak undur menteri pak punya hajat moral tunjuk wakil hasil proses dinasti alat hukum
1016,"@DoankWarto Jika Anis kalah di puteran pertama ingat jangan pilih Prabowo 😂,,",0,anis kalah puter pertama ingat pilih
1017,"@Delulu70596312 @HakimGarisLurus @Paltiwest Memang prestasi Pak Prabowo selama ini apa nder? atau jika nanti jd presiden Pak Prabowo mo ngapain nder? 😉,,",0,prestasi pak brother jadi presiden pak sedang apa brother
1018,"@FaGtng Prabowo sukses besar prank dan memecah belah  loyalis Pak Jokowi, sekaligus ruang bagi rakyat menguji kualitas Gibran yg tampaknya memang mentok sih, klemar klemer, tampak lemah dan tidak berpendirian,,",0,sukses besar prank pecah belah loyalis pak jokowi ruang rakyat uji kualitas gibran tampak mentok sih klemar klemer tampak lemah rian
1019,"@ProPrabsultar @prabowo @Gerindra Setuju sekali temans, pak prabowo berharap bangsa bersatu tidak dgn perselisihan, karena NKRI bisa bangun dan makmur kalau semua membantu. Yuk Gabung #AkuRelawanPrabowo @prabowo @Gerindra,,",1,tuju temans pak harap bangsa satu selisih nkri bangun makmur bantu yuk gabung
1020,"@ProArstkPrabowo @prabowo @Gerindra Orang2 semakin yakin visi yang disampaikan pak prabowo, benar dengan persatuan, kita mendapatkan kebersamaan utk menjawab segala masalah. Yuk Gabung #AkuRelawanPrabowo @prabowo @Gerindra,,",1,orang yakin visi pak benar satu jawab masalah yuk gabung
1021,"@JokerWoen_009 @BANGSAygSUJUD Personal branding Prabowo nyaris gak ada makanya jualan foto Pak Jokowi. Semoga KPK punya nyali utk telusuri anggaran food estate di Agrinas. https://t.co/xs8XvnpKq6,,",0,personal branding jual foto pak jokowi moga kpk punya nyali telusur anggar food estate agrinas
1022,"@VIVAcoid Team all in prabowo-gibran demi Indonesia yang lebih baik kedepannya,,",1,team all gibran indonesia baik
1023,"@Miduk17 Jujur, sy sbg org biasa dr udik menilai Prabowo akan nyunsep lg. Dia sbtulnya bukan kuda pacu. Dipasang dgn joki siapapun memang kudanya tdk kuat lari..,,",0,jujur orang udik nilai nyunsep sbtulnya kuda pacu pasang joki kuda kuat lari
1024,"@susipudjiastuti Pokoe ibu cawapres pak prabowo titik ga koma,,",1,pokoe ibu cawapres pak titik koma
1025,"@mihrabku @jokowi @prabowo @mohmahfudmd @erickthohir Padahal dulu ada pelajaran Budi Pekerti ya mas Lorong.,,",0,ajar budi pekerti iya mas lorong
1026,"@CahAngo45022699 @Sohnijee1 Saat ini @prabowo sedang mengalami KRISIS KEPERCAYAAN DIRI,dia sdh tdk memiliki keyakinan bisa menang di Pilpres 2024. Bahkan dia KETAKUTAN menghadiri diskusi terbuka dgn Mahasiswa. Keyakinan dia hanya @jokowi &amp  @gibran_tweet yg bisa membantu dia menjadi RI 1 CAPRES SONTOLOYO 😂 https://t.co/MCHd7mfQ2w,,",0,alami krisis percaya milik yakin menang pilpres takut hadir diskusi buka mahasiswa yakin amp bantu jadi ri capres sontoloyo
1027,"@AbasBalapradana @ainunnajib @susipudjiastuti Beliau benar-benar merakyat,lebih mendengarkan..kami sangat berharap cawapresnya pak @prabowo adalah ibu @susipudjiastuti,,",1,beliau benar benar rakyat dengar harap cawapresnya pak ibu
1028,"Keraguan publik akan kemampuan Wali Kota Solo Gibran Rakabuming Raka setelah ditunjuk menjadi cawapres Prabowo Subianto tampaknya akan segera hilang setelah melihat berbagai tokoh yang akan menjadi mentor politik di belakangnya.  https://t.co/28BSnZzb3X,,",1,ragu publik wali kota solo gibran rakabuming raka tunjuk jadi cawapres tampak hilang lihat tokoh jadi mentor politik belakang
1029,"AMPI Dukung Penuh hasil Rapimnas Golkar yang mengesahkan Gibran Rakabuming Raka sebagai Cawapres mendampingi Capres Letjen TNI Purn. Prabowo Subianto. #partaigolkar  #golkarpedia #airlanggahartarto #golkarprabowo #gibranmasukgolkar #jerrysambuaga https://t.co/k4xbDWVzK7,,",1,ampi dukung penuh hasil rapimnas golkar kesah gibran rakabuming raka cawapres damping capres letjen tni purn
1030,"Bakal calon presiden dari KIM Prabowo Subianto memastikan Koalisi Indonesia Maju (KIM) tidak memiliki kendala sama sekali dalam komunikasi dan konsolidasi. https://t.co/RHlvEJaN89,,",1,bakal calon presiden kim koalisi indonesia maju kim milik kendala komunikasi konsolidasi
