,full_text,label,clean_text
1118,"@OposisiCerdas Presiden plg bodoh sepanjang sejarah NKRI. Semoga Alloh subhanallah wa taala memudahkan Anies Baswedan sbg presiden berikutnya biar kita semua tenang dan tentram tdk berkelahi terus. Apalagi ada  Banteng"" usir! Kami semua mau hidup tenang.""",1,presiden bodoh panjang sejarah nkri moga allah subhanallah whatsapp taala mudah presiden ikut tenang tentram kelah terus banteng usir hidup tenang
1119,@prabuanto_ Anies Baswedan tidak layak menjadi Presiden,0,layak jadi presiden
1120,@PresidenKopi Semoga Anies Baswedan jadi presiden RI 2024. Semua pejabat yang menjadi penjahat masuk bui 🤣🤣🤣,1,moga jadi presiden ri jabat jadi jahat masuk bui
1121,@ekowboy2 Mantap pilih Anies Baswedan presiden RI 2024. Yang lain akan meneruskan presiden pembohong 🤣🤣🤣 https://t.co/DYgtBBjfvg,1,mantap pilih presiden ri terus presiden bohong
1122,Yuk kita AMIN kan sampai keseluruh pelosok negeri. Anies Baswedan-Muhaimin Iskandar bkn pemimp kaleng2..Insya Allah Presiden 2024 #AdvUMMAT #2024AniesPresiden   @f_fathur  @annourcharity  @f_fathur  @RidhoRahmadi85  @MariaAlcaff  @mr_banan12  @Obrolan_Ummat https://t.co/Emf69A8ZCZ,1,yuk amin pelosok negeri muhaimin iskandar pemimp kaleng insya allah presiden
1123,"2024, Bapak Anies Baswedan mulus jadi Presiden RI, INSYA ALLAH.",1,bapak mulus jadi presiden ri insya allah
1124,@EsTeh__28 Anies Baswedan Sang Presiden..!! 👍,1,sang presiden
1125,@VIVAcoid Sibuk lobby sana sini sih pak prab. Orang yg serius pengen cari tau visi misi presiden jadi bingung. Dan selalu bertemu dengan video Anies yg sering berbicara tentang gagasannya kalau terpilih jadi presiden. Malah yg ada ketemu gagasan bagi2 susu gratis utk anak2 doang.,0,sibuk lobby sih pak prab orang serius cari tahu visi misi presiden jadi bingung temu video bicara gagas pilih jadi presiden ketemu gagas susu gratis anak doang
1126,"@tvOneNews 🤣 gw pernah di sure pay d.medsos FB, untuk dapat kan pulsa 25rb, ternyta hasil ZONK, karena quesionernya gw selalu jawab calon presiden selalu Anies 👍",1,sure pay media sosial fb pulsa ribu ternyta hasil bodoh quesionernya jawab calon presiden
1127,"Sesungguhnya pilpres itu soal koalisi partainya , relawan, kelompok, golongan dan cukong sebagai pemodalnya serta dukungan kekuatan internasional. Lumut dan benalu kekuasaan yg buat Presiden rusak. Prabowo tegas, Anies intelektual, Ganjar merakyat.  Kurang paten apa lagi? 😀",1,sungguh pilpres soal koalisi partai rawan kelompok golong cukong modal dukung kuat internasional lumut benalu kuasa presiden rusak tegas intelektual rakyat kurang paten
1128,@ekowboy2 Dukung pak Anies Baswedan for presiden 👍,1,dukung pak presiden
1129,ANIES berada diHABITATnya....manusia2 CERDAS n berAKAL SEHAT ! SANG GURU ditantang.....The Next PRESIDEN! https://t.co/Mq6EIFXXs8,1,habitat manusia cerdas akal sehat sang guru tantang the lanjut presiden
1130,"@DoankWarto Iya betul mas... Anies memang lagi cari panggung sendiri. Dia nggak mau hidup dari bayang bayang nama besar orang lain, dengan kata lain Anies tidak mau numpang tenar alias ngalap tenar"" dari sang presiden 🤣🤣🤣""",1,iya betul mas cari panggung hidup bayang bayang nama besar orang kata numpang tenar alias ngalap tenar sang presiden
1131,@ekowboy2 @univ_indonesia Coba kalian tanya ke @aniesbaswedan  1. Apakah kalau anda jadi presiden agama yg menyimpang dan  pengacau di indonesia akan ditumpas? Seperti yahudi syiah JIL al zaytun dkk!   2. Apakah anies anggota WEF akan meneruskan program NWO ?...,0,coba tanya jadi presiden agama simpang acau indonesia tumpas yahudi syiah jil al zaytun kawan anggota wef terus program nwo
1132,"@Kopipait__78 Silahknlah Megawati kau mau bicara apa..dgn sgala keinginn kau itu Up to you..Sakkarepmulah Bebas kok Tp sy hny peduli satu hal sj yaitu ANIES BASWEDAN,insyaAllah jd Presiden di 2024 Sbb Anies dgn sgala Kehebatanny menjadi lbh hebat lg krn Anies TIDAK PENYUKA NONTON FILM PORNO",1,silahknlah megawati bicara sgala keinginn up tryout you sakkarepmulah bebas peduli satu insyaallah jadi presiden ikut sgala kehebatanny jadi hebat suka tonton film porno
1133,"Kalau anda benci dg para Koruptor yg buat RAKYAT SENGSARA, maka pilihlah ANIES sebagai PRESIDEN",1,benci koruptor rakyat sengsara pilih presiden
1134,"@tvOneNews Anies tdk akan terbendung dengan penyesatan survey tipu2, 2024 Anies presiden",1,bendung sesat survey tipu presiden
1135,"Anies itu memang hebat ngibulnya, mungkin hanya tidur saja dia tidak ngibul, kalau unta tempatnya di Padang Pasir, ambil uangnya lepas Untanya, abahnya dapat rambu dari Surga dan diserahkan Anies, dgn ucapan...kalau tidak jadi Presiden Pulang saja ke Yaman.. Terpaksa pulang nih.",0,hebat ngibulnya tidur bohong unta tempat padang pasir ambil uang lepas unta abah rambu surga serah ucap jadi presiden pulang yaman paksa pulang
1136,"@ekowboy2 Anies kemarin ktmu mahasiswa ditagih uang PNS drun , tp jwabannya muter2 ! Wadas itu warga bukn mhasiswa klo ada mahasiswa ya bearti itu kadrun  ,  beda kelas lah dia jd gubernur jkrta aja ga beres sok2an jd presiden ! Ngaca itu perlu",0,kemarin ketemu mahasiswa tagih uang pns drun jwabannya muter wadas warga mhasiswa mahasiswa iya bearti kadrun beda kelas jadi gubernur jakarta beres sok an jadi presiden kaca perlu
1137,@tvOneNews Anies yg bakaln putaran kedua... dn jadi presiden,1,bakaln putar dua jadi presiden
1138,@marlina_idha brarti anies pengen jd presiden di konoha n wakanda dong ya.. bukan di indonesia 🤣🤣,0,arti jadi presiden konoha wakanda iya indonesia
1139,"Saya scara pribadi sbetulnya ingin tetap memilih PS karena nanggung dah 2x mendukungnya, kalo sekali lg kan lumayan dapat gelas😅  Tp krena kputusannya jd menteri Jkw tak minta persetujuan pemilihnya, ya jdinya k Anies!  Pdahal saat nyapres  izinkan sy jd presiden! Bkn jd menteri",1,scara pribadi sbetulnya tetap pilih pas nanggung deh kali dukung lumayan gelas kputusannya jadi menteri jokowi minta tuju pilih iya jdinya nyapres izin jadi presiden jadi menteri
1140,Klo feeling awak sih…yg jd Presiden itu thn 2024 #Ganjar..Anies dan Prabowo Hanya sebagai Pecundang  Cuma mo bilang itu aja sik. Boleh dong awak punya feeling. Jgn pd ngamuk yak sodara2! 🤣🤣🤣 https://t.co/pmNtFDgs3b,0,feeling sih jadi presiden tahun cundang bilang sik punya feeling ngamuk iya sodara
1141,Mari pilih pak Anies Jadi Presiden.. Indonesia ini akan semkin hebat ditangan beliau.,1,pilih pak jadi presiden indonesia semkin hebat tang beliau
1142,@BosPurwa @DrEvaChaniago @aniesbaswedan Semoga Allah meridhoi pak Anies menjadi presiden th 2024. Aamiin yra,1,moga allah meridhoi pak jadi presiden tahun amin yra
1143,"@aniesbaswedan @BEMUI_Official Saat pa Anies menjadi presiden nanti , alam demokrasi indonesia pasti cerah, tak lagi ketakutan berpendapat dan mengkritisi membangun . Track record lah yg menjadi bukti shahih selama ini sperti apa pa Anies",1,jadi presiden alam demokrasi indonesia cerah takut kritisi bangun track record jadi bukti shahih
1144,"Keren,, insha allah 2024 pak Anies Baswedan jadi Presiden👏❤",1,keren insha allah pak jadi presiden
1145,"@hc_poirot Jangan berkecil hati dik, pak Anies sudah bilang pertanyaanmu sangat berharga, semakin sulit pertanyaan nya beliau makin terasah nalurinya dan semakin menemukan jawaban yg pas. Mari kita jaga pak Anies, berjuang bersama dia, agar pilpres 2024 beliau TERPILIH jadi Presiden.",1,hati dik pak bilang tanya harga sulit tanya nya beliau asah naluri temu jawab pas jaga pak juang pilpres beliau pilih jadi presiden
1146,"@yaniarsim @aniesbaswedan Kerennnn polll pak anies,, insha allah  jadi Presiden RI 2024",1,keren pol pak insha allah jadi presiden ri
1147,"@VIVAcoid Nah, ini baru prediksi yang benar. Masa dl akal sehat sekarang malah akal tumpul, ya nggak mungkinlah. Buktiny saya. Dl saya pendukung wowo sekarang saya pendukung Anies Baswedan. #pksmenangrakyatsenang #aniespresiden",1,baru prediksi benar masa akal sehat akal tumpul iya buktiny dukung wowo dukung
1148,"@HusinShihab Ini adalah saran ketika koalisi perubahan menang  #Anies presiden.  Tak sekedar memenangkan koalisi perubahan ,lebih lanjut adalah menjaga keutuhan negara kesatuan republik Indonesia 🇮🇩💝dari rongrongan para penghianat bangsa yang menjual negara dengan secuil dunia.",1,saran koalisi ubah menang presiden dar menang koalisi ubah lanjut jaga utuh negara satu republik indonesia rongrong penghianat bangsa jual negara cuil dunia
1149,"@Miduk17 @moekartho Yaa kita doakan Pak Jkw, Pak Prabowo, Pak Anies semuanya dah.. pd sehat selalu, hingga bs bersama-sama bs  menghadiri &amp  menyaksikan Pelantikan Pak Ganjar sbg Presiden ke-8. Aamiin..",0,doa pak jokowi pak pak deh sehat hadir amp saksi lantik pak presiden amin
1150,"@BosPurwa Sudahlah, Anies cocok banget jd presiden Indonesia.. tugas kita seluruh rakyat Indonesia adalah mengawal pemilu ini jangan sampai terjadi kecurangan.. perubahan harus segera diwujudkan demi indonesia berkeadilan.. merdeka kan Indonesia dari jebakan cina",1,cocok banget jadi presiden indonesia tugas rakyat indonesia awal milu jadi curang ubah wujud indonesia adil merdeka indonesia jebak cina
1151,Anies bacapres capres yang kurang ajar telah menyebut dan mengejek Indonesia sebagai negeri KONOHA dan WAKANDA.  Coba kalau itu terjadi di Turki mungkin sudah ditangkap dan dipenjarakan oleh presiden ERDOGAN.  Tidak mau bercermin dia ini hidup dimana?  https://t.co/01TWPJHGpM,0,bacapres capres kurang ajar sebut ejek indonesia negeri konoha wakanda coba jadi turki tangkap penjara presiden erdogan cermin hidup
1152,"@MinmonPS7 Saran saya, si wowo mending mundur aja. Jenderal pecundang.  Sudah gaek.  Bbrp x ikut kalah terus.  Sama si nganu yg ijazahnya ngak jelas aja sdh kalah 2x, Kok masih nafsu ingin jd Presiden. Apalagi sm Anies yg super  duper  cerdas dan religi.   Mending ke laut aja deh.",0,saran sih wowo lebih baik mundur jenderal cundang gaek kali ikut kalah terus sih nganu ijazah jelas kalah kali nafsu jadi presiden super duper cerdas religi lebih baik laut deh
1153,"@nurimamtaufik Percayalah Anies lah, secara dia mantan gubernur dan calon presiden Indonesia. Gak mungkin asal bacot bilang gitu. Mungkin KBBI nya belum update. 🫵",1,percaya mantan gubernur calon presiden indonesia asal banyak bicara bilang kbbi nya update
1154,"Dari Ketiga Calon Presiden, Anies Baswedan Dengan Gentle Datang Menerima Undangan FISIP BEM UI. Ini 2 nya Mana Nih 😅? Ko' Cuma Pak Anies Baswedan Saja Yang Menghadiri ?",1,tiga calon presiden gentle datang terima undang fisip bem ui nya pak hadir
1155,@sutanmangara Pak Anies tetap yang terbaik presiden 2024,1,pak tetap baik presiden
1156,"Survei Google Trends Yang Terbaru Menunjukkan Survei Atau Pilihan Netizen Indonesia Menginginkan Perubahan,Lebih Dari 50% Suara (83%)  Survei Google Trends Memilih Pak Anies Baswedan Nih Jadi Presiden Selanjutnya 👍 Survei Yang Disana Apa Kabar 😅?",1,survei google trends baru tunjuk survei pilih netizen indonesia ubah suara survei google trends pilih pak jadi presiden lanjut survei kabar
1157,@ekowboy2 Moga Pak Anies diberikan yang terbaik for Presiden 2024,1,moga pak beri baik presiden
1158,"@Matahari_tmr @Tita83079013 Hidup harus saling menghargai, menghormati dan tepa salira!! Saatnya Guru jadi Presiden, Go ahead Pak Anies, beliaulah yg akan membawakan kedamaian 1000%.",1,hidup harga hormat tepa salira guru jadi presiden go ahead pak biau bawa damai
1159,@Dk101188 @Dennysiregar7 @jokowi @sby Ya sudah kalau kasihan sama presiden berikutnya yg di warisi masalah gede.. mending  kasihkan saja warisan itu sama pak Ganjar.. jadi cukup 1 org saja yg nyalonin jadi capres.. sama² PDIP .. biarkan PDIP menanggung masalah itu..  Anies &amp  Prabowo ga usah ikut nanggung.. kasian..,0,iya kasihan presiden ikut waris masalah gede lebih baik kasih waris pak jadi cukup orang nyalonin jadi capres pdip biar pdip tanggung masalah amp perlu ikut nanggung kasihan
1160,@alisyarief Bagus berarti Anies akan jadi Presiden Wakanda dan Konoha.,0,bagus arti jadi presiden wakanda konoha
1161,@Syaifud30457221 @Yurissa_Samosir @bos_sir @Prakasa_AYP2 @MuhiqR @QianzyZ @NohCeukenohhh @doelpaten @mustafaagus007 @BSbukit @Kang_Toniee @choymarkochoy @aniesbaswedan 2024 Ganjar pranowo Presiden dan pak anies jadi tamu undangan pelantikan vvip💥,0,presiden pak jadi tamu undang lantik vvip
1162,@tvOneNews Itulah presiden Jokowi tak pernah bikin masyarakat panik atau takut. Contoh saat covid  Klo Anies Pinter ngomong. Kerjaan gak jelas. .,0,presiden jokowi masyarakat panik takut contoh covid pintar bicara kerja jelas
1163,@Almudattsir @Dennysiregar7 Yang nyungsep anies 100% Ganjar Pranowo presiden thn 2024💥,0,nyungsep presiden tahun
1164,@heru_hasnul @MinmonPS7 Otak kamu dan calon presiden mu yang hancur....  Kamu kayaknya hidup dengan subsidi jadi otak kamu ngawur....  Hidup pak Anies,1,otak calon presiden mu hancur hidup subsidi jadi otak bicara sembarang hidup pak
1165,@abwnews_ Klo trhdp siswa dan mahasiswa jgn diragukan kepedulian Anies..contoh semasa Gub DKI anak SD dianggarkan Anies pengadaan 1 kg aica aibon/murid..bayngakan klo.jd presiden !...wkwkwk,0,trhdp siswa mahasiswa ragu peduli contoh masa gub dki anak sd anggar kg aica aibon murid bayngakan jadi presiden wkwkwk
1166,"@geloraco Syapapun pendamping'a.,Anies presiden'a...brdoa n brsatulah tuk mengantar pak Anies daftar pencapresn.,n dukung lah pak Anies  mnjdi PRESIDRN RI...",1,syapapun damping jadi orang presiden jadi orang brdoa brsatulah pak daftar pencapresn dukung pak jadi presidrn ri
1167,"@sutanmangara Nga Betulll.. Kan anies lg ngangur.. Jd nyaman promo diri.. ✌, kl  pak prabowo sm pak ganjar lg tugas kerja.. Wajar bersama presiden... Gtu ae Bangga... Innalillahi perkedel perubahan..",0,betul ngangur jadi nyaman promo kalo pak pak tugas kerja wajar presiden gitu bangga innalillahi perkedel ubah
1168,"@bachrum_achmadi Aku nggak pake Feeling,hitung hitungan ku Insyaallah Anies Baswedan presiden 2024, Habis gelap terbitlah terang, Habis dusta timbul kebenaran. Begitu lah hukum alam berlaku.",1,pakai feeling hitung hitung ku insyaallah presiden habis gelap terbit terang habis dusta timbul benar hukum alam laku
1169,@_MbakSri_ Biarlah si anies menjadi presiden para mahluk halus saja.. Kan sakti mandraguna Krn jika presiden NKRI ga akan berguna,0,biar sih jadi presiden mahluk halus sakti mandraguna presiden nkri guna
1170,@tvOneNews Anies presiden,1,presiden
1171,@ganjarpranowo Anies presiden,1,presiden
1172,"Mahasiswa Fakultas Ekonomi UI, Farel: Pak Anies Cerdas dan Berani, Cocok jadi Presiden.   Yang paling berkesan baginya adalah saat Anies mendorong pentingnya untuk menjaga iklim kritis. #kbanews  https://t.co/W4tr4BkM95 @Anies_Relawan @LANGKAHANIES @hipohan @naaooollll @AniesAHY",1,mahasiswa fakultas ekonomi ui farel pak cerdas berani cocok jadi presiden kesan dorong penting jaga iklim kritis
1173,"HEBOH! Gegara pernyataan kepedulian pada rakyat saat pandemi ini, banyak dukungan mengalir agar Anies menjadi Presiden Indonesia berikutnya",1,heboh gara-gara nyata peduli rakyat pandemi dukung alir jadi presiden indonesia ikut
1174,"Jawaban atas Pertanyaan Menohok Mahasiswa UI soal TKD Bukti Keberpihakan Anies.   Memperkenalkan diri sebagai anak dari seorang PNS, Irma mempertanyakan komitmen Anies utk menyejahterakan rakyat kalau terpilih menjadi Presiden RI. #kbanews  https://t.co/K93xbt6AbD @Anies_Relawan",0,jawab atas tanya tohok mahasiswa ui soal tkd bukti pihak kenal anak orang pns irma tanya komitmen sejahtera rakyat pilih jadi presiden ri
1175,"@yugatake @sativara1979 @logikapolitikid Ngebet bgt si anies jadi presiden, sama kaya prabowo 😏",0,ngebet banget sih jadi presiden kayak
1176,"@Bambangmulyonoo @RelawanNusanta1 Presiden berikut harus cerdas, berintegritas dn amanah yakni Anies Baswedan. https://t.co/hpLWFqV4jD",1,presiden ikut cerdas integritas amanah
1177,"Anggota Majelis Tinggi Partai Demokrat Syarief Hasan mengaku mendengar rumor bahwa bakal calon presiden KPP, Anies Baswedan tak boleh maju Pilpres 2024 bersama Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) sebagai bakal calon wakil presiden. &lt  #Nasional #Demokrat…",0,anggota majelis tinggi partai demokrat syarief hasan dengar rumor bakal calon presiden kpp maju pilpres ketua umum partai demokrat agus harimurti yudhoyono ahy bakal calon wakil presiden lantai
1178,"Apresiasi Anies, Dekan FISIP UI Harap Ganjar-Prabowo juga Bersedia Hadir Adu Gagasan.   Yang kami undang dlm Kuliah Kebangsaan ini adalah para tokoh bangsa. Kami tdk mengundang calon presiden seperti yg diasumsikan orang. #kbanews https://t.co/bT49DR9Ku8 @AniesAHY @Anies_Relawan",1,apresiasi dekan fisip ui harap sedia hadir adu gagas undang kuliah bangsa tokoh bangsa undang calon presiden asumsi orang
1179,@DesyandiElvira Hoax.... penyebar fitnah. 2024 Rakyat pilih Anies Baswedan untuk presiden NKRI.,1,isu bohong sebar fitnah rakyat pilih presiden nkri
1180,"@VIVAcoid Insha Allah Anies presiden 2024, kita doakan bersama tanpa menjelek2kan kandidat lain",1,insha allah presiden doa jelek kandidat
1181,@Aryprasetyo85 @007koteka @03__nakula @al_lasan @NgkongRoses @seruanhl @serakyut Itulah liciknya anies Hibah ormas2 radikal di gedein Giliran untuk keperluan untuk warga tukin ASN di korbankan Gitu mau jd presiden Ancur...,0,licik hibah ormas radikal gedein gilir perlu warga tukin asn korban jadi presiden hancur
1182,@OposisiCerdas Trial and error itu pasti ada. Daripada nggak dibuat. Kayak Anies 5 thn gak buat transportasi apapun. Yang begini mau jadi presiden! 👍,0,trial error tahun transportasi jadi presiden
1183,"@D230573 @tvOneNews Semua orang boleh mimpi jadi Presiden, asal dia mampu urus negara. Lah si Anies urus Jakarta aja amburadul gimana mau urus negara. Tuh Jaring item di Jakarta gimana kabarnya",0,orang mimpi jadi presiden asal urus negara sih urus jakarta amburadul urus negara jaring hitam jakarta kabar
1184,"@news_wanheart Sudahlah mending adu program bukan bahas bokep, kok kaya nya si pemuja Anies seneng bener sama bokep. 2024 Ganjar Presiden",0,lebih baik adu program bahas porno kayak nya sih puja senang benar porno presiden
1185,"@strike_bravo_b Terlepas dari hiruk pikuk soal dukung mendukung, bagaimana kalo ternyata Presiden Jokowi cenderung memilih Anies dg penempatan Heru menjadikan Anies semakin dibicarakan. 2 yg lain bisa mati berdiri kayanya. Harus diingat, Presiden ini susah ditebak.",1,lepas hiruk pikuk soal dukung dukung nyata presiden jokowi cenderung pilih tempat heru jadi bicara mati ingat presiden susah tebak
1186,"@alwifas @MARQUEZ__93 1 orang, maksudnya Anies ? Jangan mimpi...masa keahlian cuma ngegedabrus lo mau jadiin presiden... Otak kadrun bener2 sudah terjajah manusia hurun, lahir batin",0,orang maksud mimpi masa ahli ngegedabrus jadi presiden otak kadrun benar jajah manusia hurun lahir batin
1187,"Biasa coach politik Indonesia, presiden takut sm kepopuleran Anies Baswedan",1,coach politik indonesia presiden takut populer
1188,"Kita Bangga @aniesbaswedan karena ia begitu tampak cerdas, berani, super karakter yg santuy tapi tegas, semua karakter dan syarat jadi Presiden telah terpenuhi  ada dalam didirinya. #RakyatInginAniesPresiden #RakyatInginAniesPresiden  Anies pemimpin hebat https://t.co/beMcgI9gBY",1,bangga tampak cerdas berani super karakter santuy tegas karakter syarat jadi presiden penuh pimpin hebat
1189,"@tvOneNews Pr pengusaha gak bakal takut,Krn kl Anies jd presiden yg jelas para perampok uang rakyat pasti senang,pengusaha oke2 sj Krn ARB ini gampang di setir,Apalagi ada Kep orang asing yg di belakangnya.",0,pr usaha bakal takut kalo jadi presiden jelas rampok uang rakyat senang usaha oke arb gampang setir kep orang asing belakang
1190,Barokalloh  Anies Rasyid Baswedan Presiden 2024 Fii Amanillah Kemenangan Hanya MilikNya...  https://t.co/trrog9Z71D,1,barokalloh rasyid presiden fii amanillah menang milik
1191,@sutanmangara Barokalloh Anies Rasyid Baswedan Presiden 2024 Fii Amanillah Kemenangan Hanya MilikNya...,1,barokalloh rasyid presiden fii amanillah menang milik
1192,@HMMurah3 Maju terus sang Presiden 2024 Mas Anies Baswedan yg mengedepankan Isu Perubahan dan Keadilan,1,maju terus sang presiden mas isu ubah adil
1193,"@ImeldaTheQueen @VIVAcoid Jadi presiden juga bisa ngasih ceramah dikelas kok sis, 😁😁 anies tu multitalent",1,jadi presiden beri ceramah kelas sis multitalent
1194,"@marlina_idha Keren banget ulasan pa Anies Baswedan di kampus UI, maju terus Mas Anies semoga Jadi Presiden RI 2024🤲🤲🤲",1,keren banget ulas kampus ui maju terus mas moga jadi presiden ri
1195,"@Pencerah___ @budimandjatmiko klu di lihat org2 di partai ataupun DPR/MPR itu rata2 mereka mendukung Prabowo yg jd Presiden, krn Prabowo itu sama kayak Anies, sama2 org yg cm mencari kekuasaan buat kepentingan mereka dan golongannya, sementara Pak Jokowi sebaliknya, berusaha membuat negara ini jd lebih baik",0,lihat orang partai dewan wakil rakyat mpr rata dukung jadi presiden orang cari kuasa penting golong pak jokowi balik usaha negara jadi baik
1196,"setelah nonton kuliah kebangsaan Fisip UI bersama pak Anies.   semakin yakin, Seperti inilah Indonesia apabila pak Anies jadi Presiden dan Partai Banteng fokus menjadi oposisi. 😂👍 https://t.co/VpDfQAPC0l",1,tonton kuliah bangsa fisip ui pak yakin indonesia pak jadi presiden partai banteng fokus jadi oposisi
1197,"Pak Anies Baswedan sangat cocok jadi Presiden sesuai harapan Jokowi, pemimpin RI tak penakut 10 tahun RI Maju. Reklamasi dibatalkan P Anies , Alexis ditutup, JIS berhasil dibangun. Beliau sangat pemberani.",1,pak cocok jadi presiden sesuai harap jokowi pimpin ri takut tahun ri maju reklamasi batal p alexis tutup jis hasil bangun beliau berani
1198,"@ruhutsitompul Jawaban yg sangat luar biasa, jawaban seorang negarawan sejati, jawaban seorang patriotik. Hebat pak aneis jangan hiraukan gonggongan penjilat2 penguasa, kelak bila pak anies ditakdirkan jd presiden saya yakin seyakin2nya orang model @ruhutsitompul akan menjilat2 ke bapak.",1,jawab luar jawab orang negarawan sejati jawab orang patriotik hebat pak aneis hirau gonggong jilat kuasa kelak pak takdir jadi presiden yakin yakin nya orang model jilat bapak
1199,Barokalloh.. Kemenangan Hanya MilikNya Anies Rasyid Baswedan Presiden 2024 Fii Amanillah... https://t.co/BNz2W69ONJ,1,barokalloh menang milik rasyid presiden fii amanillah
1200,"Kita Bangga Dg Wawasan Pak Anies Yg Luas Sehingga Mampu Menjawab Dg Memberi Solusi &amp   Menginspirasi,   Insha Allah Presiden 2024 Anies Baswedan  https://t.co/z21dSy6W9c",1,bangga wawas pak luas jawab beri solusi amp inspirasi insha allah presiden
1201,"@NovalAssegaf Benar kata anies, kalau bercita2 ingin jadi presiden. Sangat banyak uang yg akan keluar",1,benar kata cita jadi presiden uang keluar
1202,Justru saya khawatir jika Pak @ganjarpranowo presiden . Anies akan di usut kasus Formula E dan korupsi kelebihan bayar .otakmu sungsang drun @HelmiFelis_,0,khawatir pak presiden usut kasus formula e korupsi bayar otak sungsang drun
1203,"@bigdre_25 Sangat perlu diakuin pak, cuma sisa2 anasir bajer di twitternya aja yang bikin rusak. Setidaknya sejauh ini, Anies masih yang paling inovatif buat maksimalin USP dia. Capres lain, yang satu punya power tapi lebih seneng nemplok presiden, yang satu lagi masih modal blusukan doang.",1,perlu diakuin pak sisa anasir bajer twitternya rusak jauh inovatif maksimalin usp capres satu punya power senang nemplok presiden satu modal blusukan doang
1204,Vote Anies Baswedan For Presiden 🇮🇩🇮🇩🇮🇩🇮🇩 https://t.co/eh31lJNIx1,1,vote presiden
1205,@alisyarief بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيم  Anies RB Presiden RI 2024...  آمِيْن يَا رَبَّ العَالَمِيْنَ 🤲🤲🤲,1,ribu presiden ri
1206,Anak2 generasi Z saat ini makin semangat setelah tau siapa Pa.Anies.  Anies Presiden InshaAlloh ada harapan masa depan bangsa ini lebih baik.,1,anak generasi semangat tahu presiden inshaalloh harap masa bangsa baik
1207,Keren pak semua jawaban Anda menampar para haters anda  Bismillahirrahmanirrahim anies presiden RI 2024 amin,1,keren pak jawab tampar haters bismillahirrahmanirrahim presiden ri amin
1208,"@KakekHalal Ganjar presiden survey kalau Bpk Anies presiden pilihan rakyat, https://t.co/EotxTuvkUR",1,presiden survey bapak presiden pilih rakyat
1209,@bachrum_achmadi Klo nantinya Anies yg jadi presiden Gue mau usulin Ganjar jadi Menpora Bakatnya udah keliatan soalnya,1,jadi presiden usulin jadi menpora bakat lihat soal
1210,"@Yurissa_Samosir @bos_sir @Prakasa_AYP2 @MuhiqR @QianzyZ @NohCeukenohhh @doelpaten @mustafaagus007 @BSbukit @Kang_Toniee @choymarkochoy Anies itu, spontanitas pun tetap berkualitas, nggak salah pilihanku @aniesbaswedan presiden RI 2024",1,spontanitas tetap kualitas salah pilih presiden ri
1211,"@Mdy_Asmara1701 Bgm mau adem ayem dan damai.   Pendukung nya hobby sekali Mengusir,  mengintimidasi Ibadah non  Muslim.  Pendukung nya marah sekali liat  pendirian Rmh Ibadah Non Muslim.    Jika Anies jd presiden,  mrk akan bangga dan semakin liar dlm memperkusi.    Yang ada Negeri ini Rusak.",0,bgm adem ayem damai dukung nya hobby usir intimidasi ibadah non muslim dukung nya marah lihat rumah ibadah non muslim jadi presiden bangga liar perkusi negeri rusak
1212,"@Andiarief__ Dicatat saja nama mahasiswa nya dan nama kampusnya. Jika nanti Anies jadi Presiden, maka BEM UI dilarang demo",0,catat nama mahasiswa nya nama kampus jadi presiden bem ui larang demo
1213,Klo feeling awak sih…yg jd Presiden itu thn 2024 klo ga Anies ya Prabowo.  Cuma mo bilang itu aja sik. Boleh dong awak punya feeling. Jgn pd ngamuk yak sodara2! 🤣🤣🤣,1,feeling sih jadi presiden tahun iya bilang sik punya feeling ngamuk iya sodara
1214,"@tempodotco Mangkanya 2024 pilih pak Anies Presiden,Insya Allah kebijakannya tdk zalim kpd rakyat klas menengah kebawah",1,mangkanya pilih pak presiden insya allah bijak zalim rakyat kelas tengah bawah
1215,"Padahal selama pak Anies memimpin Jakarta... Jakarta adem ayem dan damai aja tuh 😊  Insyaallah kalau pak Anies Baswedan jadi presiden nanti, Indonesia akan seperti Jakarta saat beliau yang pimpin 🙏 https://t.co/PALQFM1MDk",1,pak pimpin jakarta jakarta adem ayem damai insyaallah pak jadi presiden indonesia jakarta beliau pimpin
1216,Habib Syakur: Orasi Politik Anies Baswedan di UI Sangat Tidak Relevan dan Berbahaya: ASKARA - Inisiator Gerakan Nurani Kebangsaan (GNK) Habib Syakur Ali Mahdi Alhamid menilai orasi politik dan kritikan yang dilontarkan bakal calon presiden (Capres) 2024… https://t.co/4D85bZ8KS6,0,habib syakur orasi politik ui relevan bahaya askara inisiator gera nurani bangsa gnk habib syakur ali mahdi alhamid nilai orasi politik kritik lontar bakal calon presiden capres
1217,"@alisyarief Insya Allah pak Anies bisa melakukan itu,klo rakyat memberi kepercayaan kpd pak Anies sbg Presiden RI selama 2 periode yg lain meragukan,pak Anies selama 5 thn mengelola Jkt sdh membuktikan Jkt begitu indah mempesona,banyak mendapat penghargaan bukan rekayasa",1,insya allah pak laku rakyat beri percaya pak presiden ri periode ragu pak tahun kelola jakarta bukti jakarta indah pesona harga rekayasa
