,full_text,label,clean_text
2503,@Untungsuropa Alhamdulillah in syaa Alloh pak Anies Baswedan presiden,1,alhamdulillah syaa allah pak presiden
2504,semoga Anies Baswedan presiden RI 2024 #harapan8,1,moga presiden ri
2505,@PKS_Sumbar jika Pak Anies Baswedan jadi Presiden semoga Indonesia menjadi Negara Sejahtera #harapan8,1,pak jadi presiden moga indonesia jadi negara sejahtera
2506,@PKS_Sumbar Semoga Indonesia selalu di jaga dari penguasa yang dzolim.. semoga Anies Baswedan terpilih sebagai presiden RI 2024 #harapan8,1,moga indonesia jaga kuasa dzolim moga pilih presiden ri
2507,"@PKS_Sumbar jika Pak Anies Baswedan jadi Presiden, semoga perubahan demi perubahan ke arah yang lebih baik dan lebih maju bisa menjadi kenyataan #harapan8",1,pak jadi presiden moga ubah ubah arah baik maju jadi nyata
2508,@PKS_Sumbar Mari sukseskan. Anies Baswedan menjadi Presiden RI. #harapan8,1,sukses jadi presiden ri
2509,@PKS_Sumbar Mari ciptakan pemilu mendatang Aman damai dan sejahtera... bersama wujudkan Anies Baswedan presiden RI 2024  #harapan8,1,cipta milu datang aman damai sejahtera wujud presiden ri
2510,"@PKS_Sumbar jika Pak Anies Baswedan jadi Presiden, maka PKS tetaplah mengawasi dan memperbaiki #harapan8",1,pak jadi presiden pks tetap awas baik
2511,@PKS_Sumbar Anies Baswedan presiden RI 2024 inshaAlloh.. #harapan8,1,presiden ri inshaalloh
2512,@PKS_Sumbar Semoga Indonesia makin maju dengan pak Anies Baswedan jadi Presiden RI..  #harapan8,1,moga indonesia maju pak jadi presiden ri
2513,@PKS_Sumbar PKS bersama kader2 nya yang militan siap berjuang memenangkan Anies Baswedan sebagai presiden RI 2024 #harapan8,1,pks kader nya militan siap juang menang presiden ri
2514,"@PKS_Sumbar Jika nanti Anies Baswedan jadi Presiden dan Insya Allah benar² jadi presiden RI di tahun 2024. Saya harap kabinet pemerintahannya diisi oleh orang² yang kompeten, amanah dan menyayangi bangsa dan negara ini. #harapan8",1,jadi presiden insya allah benar jadi presiden ri tahun harap kabinet perintah isi orang kompeten amanah sayang bangsa negara
2515,@PKS_Sumbar TOP Anies Baswedan adalah figur yang sangat tepat untuk menjadi Presiden Indonesia mendatang.  #harapan8,1,top figur tepat jadi presiden indonesia datang
2516,@PKS_Sumbar Jalan2 mampir stasiun balapan. Eh liat bendera PKS nomer 8  Rakyat Indonesia punya harapan.  Presiden RI insyaallah P. Anies Baswedan  #harapan8,1,jalan mampir stasiun balap eh lihat bendera pks nomer rakyat indonesia punya harap presiden ri insyaallah p
2517,"@PKS_Sumbar PKS bersama rakyat, merakyat dan berjuang untuk kesejahteraan rakyat.. mari wujudkan Anies Baswedan sebagai presiden RI 2024 #harapan8",1,pks rakyat rakyat juang sejahtera rakyat wujud presiden ri
2518,"@PKS_Sumbar Agar kemaksiatan, ketidakadilan hukum, ketimpangan sosial, korupsi, dapat diatasi. Mari tentukan. Anies Baswedan menjadi Presiden. #harapan8",1,maksiat ketidakadilan hukum timpang sosial korupsi atas jadi presiden
2519,"@PKS_Sumbar Dengan Anies Baswedan di kursi presiden, kita bisa berharap pada upaya lebih besar dalam melestarikan warisan budaya dan sejarah. #harapan8""",1,kursi presiden harap upaya besar lestari waris budaya sejarah
2520,"Bismillah... Semoga di Pemilu 2024 PKS menang, Anies Baswedan Presiden...💪🏼 #harapan8 https://t.co/VDUD4DyChd",1,bismillah moga milu pks menang presiden
2521,"@PKS_Sumbar Dengan Anies Baswedan sebagai presiden, semoga kita bisa meraih kemajuan dalam bidang penelitian dan inovasi farmasi. #harapan8""",1,presiden moga raih maju bidang teliti inovasi farmasi
2522,"@PKS_Sumbar Harapan untuk peningkatan kualitas dan akses ke layanan air bersih dan sanitasi dengan Anies Baswedan sebagai presiden. #harapan8""",1,harap tingkat kualitas akses layan air bersih sanitasi presiden
2523,@PKS_Sumbar PKS siap memenangkan Anies Baswedan sebagai presiden RI 2024 #harapan8,1,pks siap menang presiden ri
2524,"@PKS_Sumbar Dengan Anies Baswedan di kursi presiden, kita bisa berharap pada peningkatan akses kebudayaan dan seni di daerah-daerah. #harapan8""",1,kursi presiden harap tingkat akses budaya seni daerah daerah
2525,"@PKS_Sumbar Dengan Anies Baswedan sebagai presiden, semoga kita bisa meraih kemajuan dalam pengelolaan sampah dan lingkungan. #harapan8""",1,presiden moga raih maju kelola sampah lingkung
2526,@PKS_Sumbar jika Pak Anies Baswedan jadi Presiden teruslah mendengar dan jangan pernah bosan mendengar suara rakyat. #harapan8,1,pak jadi presiden terus dengar bosan dengar suara rakyat
2527,"@PKS_Sumbar Kita punya harapan besar nih, kalo Anies Baswedan jadi presiden, bisa bawa malam pemerintahan kita jadi lebih cerah dan bercahaya. #harapan8",1,punya harap besar jadi presiden bawa malam perintah jadi cerah cahaya
2528,"@PKS_Sumbar Kalo Anies Baswedan beneran jadi presiden, harapannya bisa bikin malam pemerintahan kita lebih terang benderang. Semoga beneran ada perubahan yang positif! #harapan8",1,benar jadi presiden harap malam perintah terang benderang moga benar ubah positif
2529,"@PKS_Sumbar Lagi mikirin, kalo Anies Baswedan jadi presiden, semoga bisa bawa suasana baru di malam pemerintahan kita yang gelap gulita. #harapan8",1,pikir jadi presiden moga bawa suasana baru malam perintah gelap gulita
2530,@PKS_Sumbar jika Pak Anies Baswedan menjadi Presiden maka perjuangan akan panjang dan butuh nafas panjang. #harapan8,1,pak jadi presiden juang panjang butuh nafas panjang
2531,@PKS_Sumbar Anies Baswedan menjadi Presiden 2024. Semoga Allah mudahkan. Harapannya tindakan aparat hukum yang semena-mena dapat ditindak #harapan8,1,jadi presiden moga allah mudah harap tindak aparat hukum semena mena tindak
2532,@PKS_Sumbar Bersiap siagalah kader PKS di seluruh Indonesia...siap menangkan Anies Baswedan presiden RI 2024 #harapan8,1,siap siaga kader pks indonesia siap menang presiden ri
2533,"@PKS_Sumbar Kalo Anies Baswedan jadi presiden, harapannya bisa bawa semangat itu, bukan cuma jadi petugas aja. #harapan8",1,jadi presiden harap bawa semangat jadi tugas
2534,@PKS_Sumbar Bersama PKS raih Indonesia lebih sejahtera dan Anies Baswedan presiden RI 2024.. #harapan8,1,pks raih indonesia sejahtera presiden ri
2535,"@PKS_Sumbar Ada mimpi besar nih, Anies Baswedan jadi presiden. Harapannya bisa bawa semangat bahwa dia nggak cuma jadi petugas pemerintah biasa. #harapan8",1,mimpi besar jadi presiden harap bawa semangat jadi tugas perintah
2536,"@PKS_Sumbar Tak ada yang mampu membendung jika rakyat menghendaki perubahan. Anies Baswedan menjadi Presiden RI. Harapannya kehidupan petani, nelayan dan buruh merupakan bagian yang menjadi fokus perhatian #harapan8",1,bendung rakyat ubah jadi presiden ri harap hidup tani nelayan buruh rupa jadi fokus perhati
2537,"@PKS_Sumbar Jadi presiden bukan cuma pangkat, tapi juga tanggung jawab yang besar. Harapannya Anies Baswedan bisa bawa semangat bahwa dia bukan sekadar petugas biasa. #harapan8",1,jadi presiden pangkat tanggung jawab besar harap bawa semangat sekadar tugas
2538,"@PKS_Sumbar Pemimpin itu harus punya semangat dan komitmen. Harapannya kalo Anies Baswedan jadi presiden, bisa bawa semangat itu, bukan cuma jadi petugas pemerintah. #harapan8",1,pimpin punya semangat komitmen harap jadi presiden bawa semangat jadi tugas perintah
2539,"@PKS_Sumbar Jadi presiden bukan cuma buat jabatan, tapi buat mengemban tanggung jawab besar. Harapannya kalo Anies Baswedan bisa bawa semangat itu. #harapan8",1,jadi presiden jabat emban tanggung jawab besar harap bawa semangat
2540,"@PKS_Sumbar Kalo emang Anies Baswedan jadi presiden, harapannya bisa bawa semangat bahwa pemimpin itu nggak sekadar jadi petugas pemerintah biasa. #harapan8",1,jadi presiden harap bawa semangat pimpin sekadar jadi tugas perintah
2541,"@PKS_Sumbar Pemimpin bukan cuma yang lagi kerja aja, tapi yang punya semangat untuk ngebawa perubahan. Harapannya kalo Anies Baswedan jadi presiden, bisa kayak gitu. #harapan8",1,pimpin kerja punya semangat ngebawa ubah harap jadi presiden
2542,"@PKS_Sumbar Jadi pemimpin itu harus punya semangat dan dedikasi. Harapannya kalo Anies Baswedan jadi presiden, bisa ngebawa semangat itu, bukan cuma jadi petugas pemerintah. #harapan8",1,jadi pimpin punya semangat dedikasi harap jadi presiden ngebawa semangat jadi tugas perintah
2543,"@PKS_Sumbar Kalo Anies Baswedan jadi presiden, harapannya bisa bawa semangat bahwa pemimpin itu nggak cuma jadi petugas biasa. Butuh visi dan semangat! #harapan8",1,jadi presiden harap bawa semangat pimpin jadi tugas butuh visi semangat
2544,"@PKS_Sumbar Jadi presiden bukan cuman soal jabatan, tapi juga tanggung jawab untuk semua rakyat. Harapannya Anies Baswedan bisa bawa semangat itu. #harapan8",1,jadi presiden soal jabat tanggung jawab rakyat harap bawa semangat
2545,"@PKS_Sumbar Ada yang ngomong Anies Baswedan mau jadi presiden, semoga bisa bawa semangat bahwa kepemimpinan itu nggak cuma jadi petugas biasa. #harapan8",1,bicara jadi presiden moga bawa semangat pimpin jadi tugas
2546,"@PKS_Sumbar Pemimpin itu enggak cuma berurusan dengan pekerjaan rutin, tapi juga ngebawa semangat perubahan. Harapannya Anies Baswedan bisa kayak gitu kalo jadi presiden. #harapan8",1,pimpin urus kerja rutin ngebawa semangat ubah harap jadi presiden
2547,@PKS_Sumbar Jadi presiden itu butuh semangat dan niat yang kuat. Harapannya Anies Baswedan bisa ngebawa semangat bahwa dia nggak sekadar petugas biasa. #harapan8,1,jadi presiden butuh semangat niat kuat harap ngebawa semangat sekadar tugas
2548,"@PKS_Sumbar Pemimpin yang beneran bisa merangkul semua golongan, bukan cuma jadi petugas biasa. Harapannya kalo Anies Baswedan jadi presiden, bisa bawa semangat itu. #harapan8",1,pimpin benar rangkul golong jadi tugas harap jadi presiden bawa semangat
2549,"@PKS_Sumbar Pemimpin itu harus punya visi dan semangat. Kalo Anies Baswedan jadi presiden, harapannya bisa bawa semangat itu, bukan cuma jadi petugas aja. #harapan8",1,pimpin punya visi semangat jadi presiden harap bawa semangat jadi tugas
2550,"@PKS_Sumbar Kalo Anies Baswedan emang mau jadi presiden, harapannya bisa bawa semangat bahwa pemimpin itu lebih dari sekedar jadi petugas pemerintah. #harapan8",1,jadi presiden harap bawa semangat pimpin dar jadi tugas perintah
2553,Ridwan Kamil mengerahkan semua warga Jawa Barat untuk memenangkan bakal Calon Presiden (Capres) Koalisi Perubahan Anies Baswedan di Pilpres 2024. https://t.co/zDwFerCN4q,1,ridwan kamil kerah warga jawa barat menang bakal calon presiden capres koalisi ubah pilpres
2554,@Excel_Dee @are_inismyname Titip Doa Politik Kebaikan Semoga Anies Baswedan Tepilih Presiden RI 2024,1,titip doa politik baik moga tepilih presiden ri
2555,@satriamadang88 @are_inismyname Semoga Anies Baswedan terpilih Presiden RI 2024,1,moga pilih presiden ri
2556,@KompasTV Saya lebih percaya anies daripada jokowi... janjinya sebagian besar sudah dijalankan oleh anies baswedan.... saatnya org pintar jadi presiden lagi,1,percaya jokowi janji besar jalan orang pintar jadi presiden
2557,@sukaborju @Mdy_Asmara1701 I see Anies Baswedan Presiden 2024,1,sih presiden
2558,"@HelmiFelis_ Ente terlalu berhalusinasi 😂  Jangankan jadi Presiden, jadi Capres pun, Anies Baswedan belum tentu jadi 😂 https://t.co/81k5zDUyAY",0,ente halusinasi jadi presiden jadi capres jadi
2559,Milenial Jawa Tengah Pilih Anies Baswedan.   Ketiga mahasiswa tersebut telah mewakili suara murni kalangan milenial Jawa Tengah. Anies calon presiden pilihan mereka. #kbanews https://t.co/Rf7Yqv25Jh @LANGKAHANIES @abwnews_ @Anies_Relawan @aniesmania @AniesAHY @SeputarAHY @Abaaah,1,milenial jawa tengah pilih tiga mahasiswa sebut wakil suara murni kalang milenial jawa tengah calon presiden pilih
2560,"@aniesbaswedan @feryfarhati Full senyum, no marah2, pintar, anti buzzerp bayaran,bijaksana dan sederhana.. Anies Baswedan for presiden",1,full senyum no marah pintar anti buzzerp bayar bijaksana sederhana presiden
2561,@DoankWarto Anies Baswedan.   Karena Presiden bukan di lihat dari tampilan saja.   Tapi dilihat dari isi kepala dan gagasannya. Dan Pak Anies Baswedan jauh lebih unggul.,1,presiden lihat tampil lihat isi kepala gagas pak jauh unggul
2562,"Partai Demokrat kembali persoalkan lambatnya penentuan calon wakil presiden dari Koalisi Perubahan untuk Persatuan. Setelah lebih dari enam bulan mendukung Anies Baswedan, gabungan parpol belum serahkan pendamping Anies. #Polhuk #AdadiKompas   https://t.co/EIsVAmA75O",1,partai demokrat soal lambat calon wakil presiden koalisi ubah satu enam bulan dukung gabung partai politik serah damping
2564,@Miduk17 Semoga pak anies baswedan 2024 menjadi presiden RI. https://t.co/vrYyj7eLXC,1,moga pak jadi presiden ri
2567,Jempol Yess Anies Baswedan Presiden RI 2024  #AniesPresidenRI2024 https://t.co/R6vB3xWw8x,1,jempol ye presiden ri
2568,"Tatapanmu pak Anies, Aduh 😎  Anies Baswedan Presiden RI 2024 #AniesPresidenRI2024 https://t.co/iPblU7Pb9Y",1,tatap pak aduh presiden ri
2569,"Ketawamu pak, memang best kali Pak Anies, layak diperjuangkan untuk Presiden  Anies Baswedan Presiden RI 2024 #AniesPresidenRI2024 https://t.co/CRSLNeH5D8",1,ketawa pak best kali pak layak juang presiden presiden ri
2572,"TKA China mengerjakan pekerjaan kasar seperti tukang batu yang mestinya bisa diisi pekerja Indonesia, semoga kondisi seperti ini segera berakhir pada 2024 dengan Pak Anies Baswedan menjadi presiden https://t.co/liGR0fpMes",1,tka china kerja kerja kasar tukang batu mesti isi kerja indonesia moga kondisi akhir pak jadi presiden
2573,"Sy pkirakan sebgn besar mhs/akademisi&amp kluarganya,sbagian besar buruh&amp kluarganya,msyarakat yg terzalimi&amp kluarganya,msyarakat yg cinta kjujuran&amp keadilan,simpatisan partai Nasdem/PKS Demokrat&amp kluarganya,masyarakat yg inginkan presiden yg adil: akan pilih Anies Baswedan sbg presiden.",1,pkirakan sebgn besar mahasiswa akademisi amp kluarganya sbagian besar buruh amp kluarganya msyarakat zalim amp kluarganya msyarakat cinta kjujuran amp adil simpatisan partai nasdem pks demokrat amp kluarganya masyarakat presiden adil pilih presiden
2574,Buruh Akhirnya Kompak Dukung Anies Baswedan Sebagai Calon Presiden RI 🇮🇩 tahun 2024.  Semua Akan Anies Pada Waktunya  @xix0_3 @Okta_Roza @Yurissa_Samosir @Hey_Maya1108 @makhluk_62 @Putri96960977 @AnKiiim_ @NohCeukenohhh @aro_6ansi https://t.co/Gc1nepXOUV,1,buruh akhir kompak dukung calon presiden ri tahun waktu
2575,@ruhutsitompul Tar pak Anies Baswedan jadi presiden lu kejang-kejang 😁,1,pak jadi presiden kejang kejang
2577,@jokowi Semua yg dicita citakan Presiden Jokowi akan terlaksana.....  Tapi nanti saat PRESIDEN ANIES BASWEDAN,1,cita cita presiden jokowi laksana presiden
2578,"@GunRomli terus anak2 mudanya bilang gini :   yang paling pantas jadi presiden Anies Baswedan""  tak masalah.. tak masalah.. tak masalah ,🤣""",1,terus anak muda bilang jadi presiden masalah masalah masalah
2579,@Mdy_Asmara1701 Anies Baswedan tidak mungkin bisa jadi Presiden RI..karena pasti kalah  dan belum tentu bisa nyapres.,0,jadi presiden ri kalah nyapres
2580,@yaniarsim @aniesbaswedan Buruh n lainnya jg bikin perjanjian tertulis di atas materai dgn anies baswedan.. klo dlm 1 tahun anies ga bisa mnepati janji.. Ga perlu demo tp langsung mundur dari jabatan presiden..,0,buruh janji tulis atas materai tahun mnepati janji perlu demo langsung mundur jabat presiden
2581,"Pak Anies Baswedan adalah Bacapres yg lebih diinginkan oleh  Gen Z untuk jadi presiden ke-8.. Dibawah kepemimpinan Pak Anies,  Indonesia akan menjadi seperti Jakarta,  bukan seperti Wadas apalagi Gunung Mas  😍❤ https://t.co/4WFhsW1hpi",1,pak bacapres gen jadi presiden bawah pimpin pak indonesia jadi jakarta wadas gunung mas
2582,Bupati Banyumas seperti “Ditampar” Maharu Unsoed saat Dijawab Anies Presiden Indonesia.   Mahasiswa baru Unsoed menjawab Anies Baswedan ketika ditanya siapa presiden pilihanmu. #kbanews #aniespresiden  https://t.co/TSZVKJfAdn @KomandanViper @JarnasABWBpn @san_jateng @AniesAHY,1,bupati banyumas tampar maharu unsoed jawab presiden indonesia mahasiswa baru unsoed jawab tanya presiden pilih
2583,"Setuju!!,jika yg dipilih jadi presiden nya Anies Baswedan 😅😅",1,tuju pilih jadi presiden nya
2585,"Anies Baswedan Ditinggal Pendukungnya, Anies Pembohong Kelas Kakap, Tukang Ngibulin Rakyat, Anies Sonde Layak Jadi Presiden https://t.co/GqxA1udvSg",0,tinggal dukung bohong kelas kakap tukang ngibulin rakyat sonde layak jadi presiden
2586,"Pokoke Ganjar!   Oleh : Randaru Sadhana  Sudah menjadi rahasia umum jika Anies Baswedan itu antitesa garis kerasnya Joko Widodo. Jadi untuk meneruskan perjuangan sang presiden yang sudah mendapat angka kepuasan kinerja di atas 80%, Anies bukan pilihan yang tepat.   Lalu setelah… https://t.co/vUJ7QKsxP1",0,pokoke randaru sadhana jadi rahasia umum antitesa garis keras joko widodo jadi terus juang sang presiden angka puas kerja atas pilih tepat
2587,@ruhutsitompul Anies Baswedan orangnya pinter dan cerdas tapi sayangnya Anies Baswedan tidak bakalan jadi presiden Indonesia yang pastinya Anies cuma sebatas capres saja gaeeesss.......,0,orang pintar cerdas sayang jadi presiden indonesia batas capres gaeee
2589,Ulama Keluarga Pendiri NU Pilih Dukung Anies Baswedan Sebagai Calon Presiden https://t.co/RnUooOmSYO,1,ulama keluarga nu pilih dukung calon presiden
2590,"Viral! Mantan Pendukung Jokowi Tobat, 2024 Pilih Anies Baswedan Sebagai Presiden.",1,viral mantan dukung jokowi tobat pilih presiden
2591,"Chosen""   Presiden pilihan ustad, ulama, habib, dan syehk,  Adalah pilihan ku juga, namun aku menyarankan anies baswedan...  Karena di PDIP, walaupun jadi presiden masih di atur oleh megawati...""",1,chosen presiden pilih ustad ulama habib syehk pilih ku saran pdip jadi presiden atur megawati
2592,"@tvOneNews Atur aja daahh, yang 2024 Anies Baswedan Presiden RI 2024",1,atur daahh presiden ri
2593,"@msaid_didu Saya seneng ini kalo si SAID  jd presiden... Sptnya brilian pemikirannya cocok didampingi sama Rocky gerung. Pasangan yg pas, yg penting jgn sampai bung Anies Baswedan aja yg menang, linglung negara ini MERDEKA",0,senang sih said jadi presiden sptnya brilian pikir cocok damping rocky gerung pasang pas penting bung menang linglung negara merdeka
2594,@JarnasABWBpn 2024 Insya ALLAH.. Anies Baswedan Presiden RI menuju perubahan.,1,insya allah presiden ri tuju ubah
2595,"Seluruh Buruh Indonesia Mendukung Penuh Anies Baswedan Menjadi Presiden 2024 Menggantikan Jokowi Dodo  Ari Lasso ,Jengkol,FIFA,U-17,APOLOGIZE TO LISA,Kedinginan,Sarah,Ashira Zamita #D36RADASI #SaveRockyGerung #SensitifMengerti #aespaAtOutsideLands #GetWellSoonGiselle #DEMAMCOCOKI https://t.co/jSyMhG0wJp",1,buruh indonesia dukung penuh jadi presiden ganti jokowi dodo ari o jengkol fifa apologize tryout lisa dingin sarah ashira zamita
2596,"@kumparan Tunggu Anies Baswedan Presiden Indonesia. Baru pada cicil mobil,dll.",1,tunggu presiden indonesia baru cicil mobil
2597,DUKUNGAN untuk Anies Baswedan dalam menghadapi pemilihan presiden 2024 di Jawa Tengah (Jateng) terus bermunculan. Hal itu ditandai dengan banyaknya masyarakat Jawa Tengah yang menjadi relawan Anies Baswedan  #JogjaBersamaAnies @abu_waras,1,dukung hadap pilih presiden jawa tengah jateng terus muncul tanda masyarakat jawa tengah jadi rawan
2598,@dapitnih Semoga Indonesia mempunyai Presiden yang cerdas dan amanah seperti Anies Baswedan,1,moga indonesia punya presiden cerdas amanah
2599,"@CNNIndonesia Mayoritas rakyat pilih anies baswedan untuk jadi presiden,ganjar akan bergabung k prabowo VS anies,Dan dimenangkan anies satu putaran 68,5% , bersiap menyambut perubahan indonesia 🇲🇨🇲🇨👍",1,mayoritas rakyat pilih jadi presiden gabung vs menang satu putar siap sambut ubah indonesia
2600,"@Yusrilihza_Mhd Saya orang Gerindra tapi untuk 2024 Anies Baswedan yang memenangkan kontestasi ini,Prabowo terlalu baik untuk dijadikan Presiden.",1,orang gerindra menang kontestasi baik jadi presiden
2601,"Masyarakat Jogja pada nggak sabar kayaknya nungguin Anies Baswedan dateng. Semoga aja dia bakal jadi calon presiden. Wah, #JogjaBersamaAnies siap menyambut dengan semangat yang tinggi!  @sobat_anies",1,masyarakat jogja sabar tunggu datang moga bakal jadi calon presiden siap sambut semangat tinggi
2602,"Orang Jogja pada nggak sabar kayaknya nungguin Anies Baswedan dateng. Semoga aja dia bakal jadi calon presiden. Wah, #JogjaBersamaAnies siap menyambut dengan semangat yang tinggi!",1,orang jogja sabar tunggu datang moga bakal jadi calon presiden siap sambut semangat tinggi
2603,"Semoga Doa Kita Terkabul dan tercapai, cita cita buat calon presiden Anies Baswedan, Yang selalu mengutamakan Rakyat. #JogjaBersamaAnies",1,moga doa kabul capai cita cita calon presiden utama rakyat
2604,"doa dan ridhanya , masyarakat Indonesia, untuk Pak Anies Baswedan bisa menjadi Presiden RI. #JogjaBersamaAnies @bos_sir @PresidenKopi",1,doa ridhanya masyarakat indonesia pak jadi presiden ri
2605,Bakal Calon Presiden Anies Baswedan diterima hangat sama tokoh politik dan pemuda di Jogja. Keren! #JogjaBersamaAnies @bos_sir,1,bakal calon presiden terima hangat tokoh politik pemuda jogja keren
2606,@Dennysiregar7 PEMENANGNYA ADALAH :  ANIES BASWEDAN FOR PRESIDEN RI. TH 2024,1,menang presiden ri tahun
2607,"Diperkirakan 19 jt buruh disektor industri, 9 juta mahasiswa, 30 jt warga Muhammadiyah, 10 juta warga NU (keterangan: jlh warga NU 40 jt), 20 juta petani, 30 juta anggota &amp  simpatisan partai Nasdem, PKS, dan Demokrat : Insya Allah akan memilih Anies Baswedan sebagai Presiden.",1,kira juta buruh sektor industri juta mahasiswa juta warga muhammadiyah juta warga nu terang jlh warga nu juta juta tani juta anggota amp simpatisan partai nasdem pks demokrat insya allah pilih presiden
2608,Ade Armando saja yakin kalau Anies Baswedan akan menang dan menjadi Presiden.,1,adek armando yakin menang jadi presiden
2610,"@KakekHalal Yang gue pikirin hanya satu, bagaimana Anies Baswedan menjadi presiden RI 2024, silahkan bikin koalisi ini itu, didukung jokowi, mega atau siapapun gak usah dirisaukan, yang penting satu tujuan, Anies Baswedan presiden RI tahun 2024",1,pikirin satu jadi presiden ri sila koalisi dukung jokowi mega perlu risau penting satu tuju presiden ri tahun
2611,@Miduk17 Teruslah ko bernyanyi 2024 tetap rakyat memilih Anies Baswedan presiden RI..urusi itu Ganjar yang terus ditinggal simpatisan nya..semakin ko bernyanyi rakyat semakin nggak percaya..,1,terus nyanyi tetap rakyat pilih presiden ri urus terus tinggal simpatisan nya nyanyi rakyat percaya
2612,"@malfiandr @IdTrimurti @TjahjantoHadi @atr_bpn @officialMKRI @ridwankamil Keren. Moga pejabat2 yg di mention bisa mihak rakyat dago elos, walau sy ga yakin. Mungkin harus nunggu presiden anti oligarki Anies Baswedan berkuasa dulu baru kasus2 ini bisa dituntaskan dgn berkeadilan. Dan pejabat2 yg main mata ama mafia tentu akan kita buat perhitungannya..",1,keren moga jabat mention mihak rakyat dago elos yakin tunggu presiden anti oligarki kuasa baru kasus tuntas adil jabat main mata mafia hitung
2613,"Bunda Corla Pilih Anies Baswedan sebagai Presiden.  Kalau Anies, saya sudah lihat kerjanya dia. #kbanews  https://t.co/qlBvhwFVth @olvaholvah @RikeSants @mom_enrigo @naaooollll @Naz_lira @NenkMonica @NohCeukenohhh @baim_yuana @Yurissa_Samosir @BundaAdiMaulan2 @Mdy_Asmara1701",1,bunda corla pilih presiden lihat kerja
2614,"Presiden PKS Beri 8 Kunci Sukses Kemenangan Pemilu 2024 Anies Baswedan.  Mudah-mudahan dgn apel siaga ini, Insya Allah kader dan simpatisan serta relawan Anies akan lebih semangat menuju kemenangan PKS dan Anies di 2024.#kbanews. https://t.co/jt0YpLWJxm @SeputarAHY @LANGKAHANIES",1,presiden pks beri kunci sukses menang milu mudah mudah apel siaga insya allah kader simpatisan rawan semangat tuju menang pks
2615,Gerakan Pemuda Ka'bah Deklarasi Dukungan Anies Baswedan Organisasi sayap tertua Partai Persatuan Pembangunan (PPP) gerakan pemuda Ka'bah atau GPK mendeklarasikan dukungan dan membentuk relawan pemenangan untuk Anies Baswedan sebagai presiden RI di pemilu 2024. https://t.co/ajdHYF2I8b,1,gera pemuda kakak bah deklarasi dukung organisasi sayap tua partai satu bangun ppp gera pemuda kakak bah gpk deklarasi dukung bentuk rawan menang presiden ri milu
2616,"K.H. Masykur Ali: Anies Baswedan adalah Aswaja Tulen.  Dalam doanya Kyai Hisyam berharap agar Anies menjadi presiden Indonesia krn memiliki kriteria yg lengkap sebagai pemimpin bangsa."" #kbanews https://t.co/eaSE0k0TEw @LANGKAHANIES @san_jateng @akang_hero @AniesAHY @SeputarAHY""",1,h masykur ali aswaja tulen doa kyai hisyam harap jadi presiden indonesia milik kriteria lengkap pimpin bangsa
2617,"@Dennysiregar7 mau badut2 partai politik itu jungkir balik atau berantem sendiri..pada akhirnya, yang dipilih orang dan jadi presiden tetap Anies Baswedan..seperti tergambar dari aspirasi jujur para milenial ketika ditanya politisi pdip banyumas siapa pilihan presidennya...hahahahha🤣😂🤣",1,badut partai politik jungkir balik antem akhir pilih orang jadi presiden tetap gambar aspirasi jujur milenial tanya politis pdip banyumas pilih presiden hahahahha
2618,"Mereka berdrama, kita punya cerita 😉  Tetap Solid Dukung Presiden yang akan bawa Perubahan 2024, Anies Baswedan 🥳  #AniesPresiden2024 https://t.co/9vQmgOdRk3",1,drama punya cerita tetap solid dukung presiden bawa ubah
2619,@HelmiFelis_ Anies Baswedan for all presiden 2024,1,all presiden
2620,ALHAMDULILLAH 90% Rakyat Indonesia menginginkan perubahan dan ramai-ramai deklarasi dukung Pak Anies Baswedan Sebagai Presiden Republik Indonesia.,1,alhamdulillah rakyat indonesia ubah ramai ramai deklarasi dukung pak presiden republik indonesia
2621,Saya ga pilih prabowo dan ga pilih ganjar TETAPI Saya pilih Anies Baswedan jadi Presiden RI dan menginginkan PDIP bubar !!!,1,pilih pilih pilih jadi presiden ri pdip bubar
2622,@sayainiarman @msaid_didu @Smart01mars Hnya pak Anies Baswedan yg layak jdi presiden!!!,1,pak layak jadi presiden
2623,@geloraco Prabowo presiden kalian  para pejabat negara  Anies Baswedan Presiden  kami para rakyat jelata yg tertindas miskin /WONG CILIK,1,presiden jabat negara presiden rakyat jelata tindas miskin cilik
2624,@marlina_idha Sudah kodratnya Anies  Presiden 2024 demi membangun dan memperbaiki negara  melalui sistem perubahan total 2024 saatnya beraksi selalu sehat Pak Anies Baswedan,1,kodrat presiden bangun baik negara sistem ubah total aksi sehat pak
2625,"Anies Baswedan calon Presiden Indonesia yang mempunyai prinsip pembangunan Indonesia ,patut di perjuangkan demi Indonesia maju, sejahtera ,, Anies Bangun Indonesia https://t.co/9gbpj9EYn9",1,calon presiden indonesia punya prinsip bangun indonesia patut juang indonesia maju sejahtera bangun indonesia
2626,"Kalau anda ada masalah dengan ekonomi,susah mendapat kan perkejaan  , solusinya ya pilih Anies Baswedan ,, dengan jadi nya Anies presiden,, lapangan kerja semakin mudah,,, dengan banyak nya lapagan kerja duit pun mudah Anies Bangun Indonesia",1,masalah ekonomi susah perkejaan solusi iya pilih jadi nya presiden lapang kerja mudah nya lapagan kerja duit mudah bangun indonesia
