,full_text,label,clean_text
1047,Aljer dukung Ganjar Pranowo sebagai Capres 2024 https://t.co/EGzjk2SSS0,1,aljer dukung capres
1048,Tayangan azan Ganjar Pranowo bukanlah politik identitas #GanjarCapres #ganjarpranowo #capres2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/zpGmoJgNZx,1,tayang azan politik identitas
1049,@Gus_Raharjo @ganjarpranowo Pak Ganjar sebagai capres cocok dipasangkan dengan cawapres manapun. Intinya pilih Pak Ganjar.,1,pak capres cocok pasang cawapres inti pilih pak
1050,"@Miduk17 Prestasi Ganjar mengagumkan,sebelum jadi capres prestasinya  sunyi setelah jadi capres prestasinya mendunia",1,prestasi kagum jadi capres prestasi sunyi jadi capres prestasi dunia
1051,"@AzniKoesnadie @ganjarpranowo Setujuu, Pak Ganjar memang capres terbaik yg bisa rakyat andalkan",1,setujuu pak capres baik rakyat andal
1052,"Selamat Pagi. Mantab ya Capres kita. Bukan hanya jadi gubernur saja, Pak Ganjar pun bisa jadi pengajar. Kami bangga padamu, pak. 🤟🇮🇩 #GanjarUntukSemua https://t.co/ayYcdDAnmF",1,selamat pagi mantab iya capres jadi gubernur pak jadi ajar bangga pak
1053,Video Adzan Ganjar Pranowo kreatif dan harusnya Capres lain jg mengikuti hal positif tersebut https://t.co/ddtxht2ieb,1,video adzan kreatif capres ikut positif sebut
1054,Ganjar Pranowo adalah salah satu sosok Capres yang otokritik menjelang Pemilu 2024 https://t.co/bGaHOGlGW1,1,salah satu sosok capres otokritik jelang milu
1055,"@Gus_Raharjo @ganjarpranowo Cawapres nya boleh siapa aja, tapi capres nya wajib pak Ganjar",1,cawapres nya capres nya wajib pak
1056,@Gus_Raharjo @ganjarpranowo Pak Ganjar capres yg punya elektabilitas tinggi jd gk ngaruh siapa pun cawapres nya,1,pak capres punya elektabilitas tinggi jadi gak pengaruh cawapres nya
1057,Ganjar Pranowo patut ditiru oleh capres lain https://t.co/VhBG9tler4,1,patut tiru capres
1058,"Dukungan ke Ganjar Pranowo terus meluas, Alumni Jerman dukung Ganjar Pranowo sebagai Capres 2024 https://t.co/f9DHdAPT5D",1,dukung terus luas alumni jerman dukung capres
1059,Alumni Jerman dukung Ganjar Pranowo sebagai Capres 2024 https://t.co/QWOmuRO4Mb,1,alumni jerman dukung capres
1060,@ganjarpranowo Pak Ganjar ttp capres walaupun mu kalah 😊,1,pak tetap capres mu kalah
1061,@Gus_Raharjo @ganjarpranowo Capres yang paling dekat dengan rakyat adalah pak Ganjar.. 👍,1,capres rakyat pak
1062,Bakal calon presiden Ganjar Pranowo (capres) Kembali menyinggung soal gaji guru dan pengajar yang sangat kecil. Ganjar Pranowo berjanji untuk meningkatkan kesejahteraan guru dan tentaga pendidik di Indonesia.    #GanjarPranowo #Milenialdukungganjar   #ganjarmilenialjabodetabek https://t.co/H1QfMcrCyf,1,bakal calon presiden capres singgung soal gaji guru ajar janji tingkat sejahtera guru tentaga didik indonesia
1063,@Gus_Raharjo Maju terus pak ganjar sukseskan Capres Kita butuh Pemimpin Masa Depan seperti bapak,1,maju terus pak sukses capres butuh pimpin masa bapak
1064,@Gus_Raharjo @ganjarpranowo Asal capres ganjar,1,asal capres
1065,"@Kzkgaiist03 @Gus_Raharjo @ganjarpranowo Iyaa dong, selalu setia mendukung capres kebanggaan dan andalan kita semua, Pak Ganjar Pranowo seorang 🤟🏼",1,iya setia dukung capres bangga andal pak orang
1066,@narkosun Ganjar si pemelihara kemiskinan dg kebijakan upah murah. Capres kyk gini kok ideal😁😁,0,sih pelihara miskin bijak upah murah capres ideal
1067,@Gus_Raharjo @ganjarpranowo Dukung pak Ganjar sbg capres,1,dukung pak capres
1068,"@Gus_Raharjo @ganjarpranowo 2024 cawapresnya siapaaa aja dehhhh , asal capres nya Pak Ganjar",1,cawapresnya siapaaa deh asal capres nya pak
1069,"@Gus_Raharjo @ganjarpranowo Yangg penting capres nya pak ganjar , wakilnya siapaa aja boleh xixxixi",1,yangg penting capres nya pak wakil xixxixi
1070,"@Chikzt @bjorn_bord1 @rihasi @BangPino__ Katanya ganjar pranowo sama prabowo belum daftar capres, kenapa enggak menghadiri undangan dari BEM UI?",0,kata daftar capres hadir undang bem ui
1071,@Gus_Raharjo Dukung capres berprestasi seperti Pak Ganjar nggak perlu pakai hoax,1,dukung capres prestasi pak perlu pakai isu bohong
1072,@Gus_Raharjo @ganjarpranowo Capres yang srek cuma Ganjar,1,capres srek
1073,@Gus_Raharjo Pak Ganjar tetap capres terbaik,1,pak tetap capres baik
1074,"@ganjarpranowo Gpp pak, yg penting pak ganjar menang capres 😄",1,pak penting pak menang capres
1075,"@ganjarpranowo Ini baru Luarbiasa gagasan pak #GanjarCapres, Semoga kedepan bukan hanya di Jateng saja tapi ada disemua Provinsi di Indonesia",1,baru luarbiasa gagas pak moga jateng provinsi indonesia
1076,@Gus_Raharjo @ganjarpranowo Capres pilihanku hanya Ganjar pranowo,1,capres pilih
1077,@tempodotco Kalau seperti ini rasanya pak Ganjar sdh tak layak lagi jadi capres bahkan cawapres pun sangatlah tak layak,0,rasa pak layak jadi capres cawapres layak
1078,Ganjar Pranowo eklektabilitas terus meningkat #GanjarCapres https://t.co/XJh49A2FY8,1,eklektabilitas terus tingkat
1079,Dukungan terus berdatangan untuk Ganjar Pranowo menjadi presiden di 2024 #GanjarCapres #GanjarPranowo https://t.co/xGJM2sZ7ou,1,dukung terus datang jadi presiden
1080,@AnKiiim_ Sudut picik lawan gak ada prestasi.  Semua akan Ganjar.  Hello...... Capres yg elegan merakyat tanpa polesan.  Ganjar presiden ......sabar,1,sudut picik lawan prestasi hello capres elegan rakyat poles presiden sabar
1081,Ganjar Pranowo sudah paling tepat menjadi presiden di 2024 Dukung ganjar Pilpres 2024 #ganjarpranowo #ganjarpranowofor2024 #GanjarCapres https://t.co/a3IcFPF2Md,1,tepat jadi presiden dukung pilpres
1082,"@muchlis_ar Lah kan emang membosankan pembicaraan ganjar itu fakta, cuma muter2 penjelasan nya,cuma kayak standup comedy haha hihi hehe , cuma segitu kapasitass capres nya ya?di sindir dikit baper cari pembelaan cari pembenaran wkwkwk gak beda jauh sama rezim sekarang,oh iya kan melanjutkan",0,bosan bicara fakta muter jelas nya standup comedy tertawa hihi he segitu kapasita capres nya iya sindir dikit bawa asa cari bela cari benar wkwkwk beda jauh rezim iya lanjut
1083,@kasintayuraaa Orang pintar itu pasti pilih pak Ganjar.  Orang bodoh itu pasti pilih capres Terbodoh se DUNIA versi GOOGLE.  Gak mungkin enggak lah,1,orang pintar pilih pak orang bodoh pilih capres bodoh dunia versi google
1084,@Muhammad_Saewad Pak Ganjar cocok jadi capres,1,pak cocok jadi capres
1085,"@Malika6027 Dan mahasiswa terdiam dengan jawaban pak Ganjar, semua capres juga boneka partai.",0,mahasiswa diam jawab pak capres boneka partai
1086,Ganjar itu satu satunya capres yang tidak macam macam tidak aneh aneh dan sangat ber prestasi.  Kalau yang lain sih cuma banyak omong kosong prestasi nya nol besar,1,satu satu capres aneh aneh ber prestasi sih omong kosong prestasi nya nol besar
1087,@HusinShihab @jokowi Vidioy mna jhon kmi ingn tau kualits tanya jwby pk ganjar Kl cumn poto poto mh garing prcuma Sprt anis dong jlas vidioy ada jd rkyt tau kualitas kecerdasaan capres,0,vidioy jhon ingn tahu kualits tanya jwby jahat kelamin kalo cuman poto poto mah garing anis jlas vidioy jadi rkyt tahu kualitas kecerdasaan capres
1088,@ElfizaEnny Ganjar itu cerdas.... Pemimpin masa depan harapan lebih dari 50 persen pemilih.  Februari akan menjadi star awal.  Dari 3 capres Ganjar yg terbaik.,1,cerdas pimpin masa harap persen pilih februari jadi star awal capres baik
1089,@adearmando61 Ayo Bang Ade... Dukung kembali Ganjar dan Mafud MD... Capres-Cawapres  2024-2029.. utk Indonesia Maju..👍🇮🇩🇮🇩,1,ayo mas adek dukung mafud md capres cawapres indonesia maju
1090,Ganjar Pranowo salah satu capres yang sholeh https://t.co/s5X78OK387,1,salah satu capres sholeh
1091,@Arti_SebuahRasa Pak Ganjar emang lebih unggul daripada capres lain nya. #GaspolGanjar,1,pak unggul capres nya
1092,"@Nikmatul_Sg @ganjarpranowo Jadi capres aja sudah keren seperti ini apa lagi kalo sudah jadi presiden, dukung pak ganjar terus deh #GaspolGanjar",1,jadi capres keren jadi presiden dukung pak terus deh
1093,"@dukun_digital @gm_gm Aku yakin capres yg kamu dukung kemampuan, kinerja dan kualitas memimpin kalah jauh dari capres Pak Ganjar Pranowo penerus kepemimpinan Pak Jokowi",1,yakin capres dukung kerja kualitas pimpin kalah jauh capres pak terus pimpin pak jokowi
1094,Cie ada org seperti ini nyuruh org maksa dukung ganjar woyyy ini demokrasi bebas mau milih siapa pun udah ngga beres nih pendukung capres kaya gini,0,cie orang nyuruh orang maksa dukung woy demokrasi bebas pilih beres dukung capres kayak
1095,"@ch_chotimah2 @ganjarpranowo Dari ke 3 capres , cuma pk Ganjar yg terbaik 👍👍",1,capres jahat kelamin baik
1096,"Pemimpin Masa Depan Trending, Ganjar Pranowo Dapat Sambutan Positif di Fisip UI @joswito https://t.co/2nI7SEF6HP #GanjarPranowo #GanjarCapres #PemimpinBerkarakter #FISIPUI",1,pimpin masa trend sambut positif fisip ui
1097,"@Malika6027 Hmm mahsiswanya terdiam dgn jawaban cerdas pak Ganjar , ini baru capres mantab",1,hmm mahsiswanya diam jawab cerdas pak baru capres mantab
1098,Ganjar Pranowo pemimpin tauladan yang mengajak masyarakat untuk taat beribadah  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/REuCfO9Rgn,1,pimpin tauladan ajak masyarakat taat ibadah
1099,"@ivanazhar1 Smart answer. Ganjar berupaya mengambil atensi dengan melakukan semiotika argumen namun dapat dimentahkan. Cara Ganjar seperti ini tidak akan menarik swing voters, Millenial dan Gen Z. Jika pola yg sama dibawa ke debat capres, isi kepala Ganjar bakal dihabisi dan dikuliti.",0,smart answer upaya ambil atensi laku semiotika argumen mentah cara tarik swing voters millenial gen pola bawa debat capres isi kepala bakal habis kulit
1100,Ganjar Pranowo pemimpin yang dekat dengan ulama #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/oHDDW6vT5j,1,pimpin ulama
1101,Ganjar Pranowo pemimpin yang sangat dekat dengan rakyat  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/JQT6pmDOOV,1,pimpin rakyat
1102,Ganjar Pranowo sosok inspiratif pengusaha muda Indonesia  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/D6UsOFwTe7,1,sosok inspiratif usaha muda indonesia
1103,Ganjar Pranowo pemimpin yang sederhana  #GanjarPranowo #GanjarCapres #GanjarPresiden #GanjarMenangTotal #GanjarPilihanRakyat #Presiden2024 #GanjarPresiden2024 #Pilpres2024 #Pemilu2024 #LapakGanjar https://t.co/Ud9A17ZYDR,1,pimpin sederhana
1104,"@ekowboy2 Ganjar smart brilian menjawab  pertanyaan2 dari panelis gelar prof dan para mahasiswa layak seorg guru besar berikan kuliah umum berkat pengalamannya banding wan anies ngebacot hanya retorika, kau jelas bakal resah saat nanti diadu debat capres wowo dan wan bacot bakal nyungsep",1,smart brilian jawab tanya panelis gelar prof mahasiswa layak orang guru besar ikan kuliah umum berkat alam banding wan ngebacot retorika jelas bakal resah adu debat capres wowo wan banyak bicara bakal nyungsep
1105,"@pandji daripada ganjar bre gajelas di tanya jawab apa di ui, terus memaparkan kemiskinan di indo lah provinsi jateng aja gagal jadi termiskin, di teriakin mahasiswa marah🤣 wong edan capres ga kelas",0,bre enggak jelas tanya jawab ui terus papar miskin indonesia provinsi jateng gagal jadi miskin teriakin mahasiswa marah edan capres kelas
1106,"@geloraco Itulah bentuk kerendahan  hati pak Ganjar yg bersedia menemui mahasiswa secara privat, kalau capres yg lain mungkin merasa gengsi !",1,bentuk rendah hati pak sedia temu mahasiswa privat capres rasa gengsi
1107,@theapplewhite @kumparan Btw Capres bukan cuma Ganjar. Kenapa harus golput? Atau???,0,ngomong-ngomong capres golong putih
1108,"@narkosun Ganjar blunder meremehkan bangsanya sendiri,capres tak mutu emosional,sok2an brantas kemiskinan extrim lawong Jateng termiskin ke 2 se Jawa,UMR terendah sak Indonesia gak bahaya tah klo terpilih ya jangan dipilih",0,blunder remeh bangsa capres mutu emosional sok an brantas miskin extrim lawong jateng miskin jawa umr rendah sak indonesia bahaya teh pilih iya pilih
1109,"@PDI_Perjuangan Ngeles. Jelas dia capres pastilah niatnya membangun image yg baik. Branding ganjar sosok yg soleh, sekarang lagi di branding sosok yg pintar (intelektual). Itu semua utk melawan stigma negatif ganjar yg doyan nonton bokep. Kinerja yg minus. Ya gak apa masyarakat yg akan menilai.",0,kilah jelas capres niat bangun image baik branding sosok soleh branding sosok pintar intelektual lawan stigma negatif doyan tonton porno kerja minus iya masyarakat nilai
1110,Ganjar Capres terbaik https://t.co/3c1dsDw9bM,1,capres baik
1111,"@KakekHalal Tak usahlah menjelekkan capres lain, poleslah Pak Ganjar sebagus mungkin, biar rakyat punya alasan logis untuk memilih Beliau, bukan alasan ideologis, suku, apalagi hadiah ber-bungkus2   .....   🙏🙏",0,usah jelek capres poles pak bagus rakyat punya alas logis pilih beliau alas ideologis suku hadiah ber bungkus
1112,"@dwiyono_ts @RomiArdila @wantahgdn__ Gak akan ada perbaikan. Kenaikan gaji itu sudah dipake capres 10 tahun yg lalu dan sampai hari ini gak ada realisasinya. Maka yakinlah, apa yg dijanjikan Ganjar itu tidak akan ada realisasinya. Kenaikan gaji yg dijanjikan dan pengendalian harga yg akan dilakukan itu diametral.",0,baik naik gaji pakai capres tahun hari realisasi yakin janji realisasi naik gaji janji kendali harga laku diametral
1113,"@Dennysiregar7 Capres ganjar bikin mahasiswa males, pas ngomong pada tidur. https://t.co/MI2lxq7jvx",0,capres mahasiswa malas pas bicara tidur
1114,"@Dennysiregar7 3 capres semuanya buruk, lebih mendingan ganjar sih. Tapi ini orang dari jiwanya agak kurang leadership. Cocoknya jadi cawapres.  Partai2 ga niat cari capres yg fresh dan out of the box gitu?  Soalnya dari jokowi ini masih banyak pr utk presiden kedepannya.",0,capres buruk mending sih orang jiwa kurang leadership cocok jadi cawapres partai niat cari capres fresh out of the box soal jokowi pr presiden
1115,@narkosun Gw akui emang ganjar bagus....ya bagusnya ga ush nyalon capres,0,bagus iya bagus usah nyalon capres
1116,@ruhutsitompul Harusnya puan capres  baru d dukung.... Kalo. Ganjar kang nntn bokep dan korup e ktp...  Gak mo dukung bnayak. Bacood,0,puan capres baru dukung kang tonton porno korupsi e ktp dukung bnayak bacood
1117,@Prihati_utami Apa yang perlu diperdebatkan memang sudah pasti Ganjar Paling Solutif dari capres yang lainnya,1,perlu debat solutif capres
1118,"Disinilah perbedaan karakter seorang pemimpin seperti Anies dengan Ganjar yang hanya sebagai eksekutor, yang 1 berbicara visi dan gagasan sebagai capres, yang satu berbicara langkah kerja yang cocok sebagai menteri.",0,sin beda karakter orang pimpin eksekutor bicara visi gagas capres satu bicara langkah kerja cocok menteri
1119,"Dih, bikin malu🙈 Ayo pa Ganjar..masi ada waktu bwt mundur dr pen'calonan capres, drpd malu²in 😜",0,dih malu ayo waktu mundur ken calon capres malu
1120,"Di twitter digoreng habis habisan, di tiktok dipuji puji. Ganjar ni setiap kali ngomong org pengen ketawa, daripada nerusin jadi capres apa gamau alih profesi jadi stand up comedyan?",0,twitter goreng habis habis tiktok puji puji kali bicara orang ketawa terus jadi capres gak mau alih profesi jadi stand up comedyan
1121,Semalem abis nonton mata Najwa dengerin capres adu gagasan hanya pak Ganjar yg paling solutif.👍 mantab pak.,1,semalem habis tonton mata najwa dengar capres adu gagas pak solutif mantab pak
1122,@Prihati_utami Ganjar Paling Solutif karena dia sudah melakukan apa yg dipikirkan capres lain,1,solutif laku pikir capres
1123,@KataNadiaaa Dari Capres lainnya Pak Ganjar memang solutif,1,capres pak solutif
1124,"Dari 3 capres, Pak Ganjar ini yg punya edge di birokrasi. Kalau cuma UU KPK mah solusi level presiden bem doang. Bahaslah itu pak soal penganggaran dan pengadaan.",1,capres pak punya edge birokrasi uu kpk mah solusi level presiden bem doang bahas pak soal anggar
1125,"@Miduk17 Bisa Ndak capres lu itu tangkap koruptor e-KTP si Ganjar dan Harun masiku, semua jg tau retorika belaka, mana ada petugas partai tegas, paling bicara kebalikannya. Anti korupsi artinya suka korupsi. Sprt jae😂😂😂",0,capres tangkap koruptor e ktp sih harun mas tahu retorika belaka tugas partai tegas bicara balik anti korupsi arti suka korupsi jae
1126,"@Greensnake251 @Gus_Raharjo Betull! Udah ada banyak program yang jalan dan memberikan hasil nyata. Gak heran, Pak Ganjar Paling Solutif diantara capres lain",1,betull program jalan beri hasil nyata heran pak solutif capres
1127,"@Gus_Raharjo Setuju banget! Kemarin pas debat capres, jawaban beliau berdasarkan bukti, bukan janji. Jadi emang Pak Ganjar Paling Solutif dibanding yang lain!",1,tuju banget kemarin pas debat capres jawab beliau dasar bukti janji jadi pak solutif banding
1128,"Dari langit sampai sungai, dari gunung sampai laut semua mendukung Ganjar Pranowo  #GanjarCapres https://t.co/8vpdMoOrVF",1,langit sungai gunung laut dukung
1129,@Prihati_utami Bicara tanpa Trac record seperti org mendengkur.. bukti nyata disaat Jawa Tengah dipimpin oleh Ganjar kondisinya buruk. Jadi tidak usah muluk-muluk lah buktinya saja seperti itu ngurus Jawa Tengah apalagi ngurus Indonesia JANGAN MAU DIKIBULIN CAPRES YG DI ENDORS JOKOWI,0,bicara trac record orang dengkur bukti nyata jawa tengah pimpin kondisi buruk jadi perlu muluk muluk bukti urus jawa tengah urus indonesia dikibulin capres endors jokowi
1130,Deretan kerja nyata Ganjar Pranowo selama menjadi Gubernur Jawa Tengah  #GanjarCapres https://t.co/eFXxgkG91S,0,deret kerja nyata jadi gubernur jawa tengah
1131,Pengamat Unair: Manifesto Ganjar Pranowo mengedepankan nalar menolak politik identitas  #GanjarCapres https://t.co/ljkEmVRjXD,1,unair manifesto nalar tolak politik identitas
1132,@KataNadiaaa Memilih capres yang benar itu ya ganjar karena Ganjar Paling Solutif,1,pilih capres benar iya solutif
1133,Jurnalis bermental kuat itu berani liput berita di zona perang. Berani taruh nyawa buat riset skandal sosial politik kelas kakap. Level ganjar cuma bs buat ngebahas bokep dan lari pagi. Red flag ni capres.,0,jurnalis mental kuat berani liput berita zona perang berani taruh nyawa riset skandal sosial politik kelas kakap level ngebahas porno lari pagi redaksi flag capres
1134,"Excellent👍👏🙏😎 Capres 2024, Ganjar Pranowo @ganjarpranowo tuntas, rinci, to the point jelaskan soal isyu kebebasan ekspresi, hukum, kpk, polri, desa, rembang, kendeng, breksit hingga rempang di batam dan isyu pendidikan tinggi.✍️ #narasi #ugm #capres #bicaragagasan #matanajwa https://t.co/59FdvdzrUh",1,excellent capres tuntas rinci tryout the point jelas soal isyu bebas ekspresi hukum kpk polri desa rembang kendeng breksit rempang batam isyu didik tinggi
1135,"@KataNadiaaa keren sekali waktu nonton capres dimata najwa, pak Ganjar Paling Solutif dalam memberi gagasan",1,keren waktu tonton capres mata najwa pak solutif beri gagas
1136,"@luckysubiakto Penampilan Ganjar D UGM Harusnya Membuat Megawati, Puan, Hasto, Adian Napitupulu, Ruhut Sitompul , Hingga Deny Siregar Malu Punya Kualitas Capres Seperti Ganjar Pranowo😭",0,tampil ugm megawati puan hasto adi napitupulu ruhut sitompul deny siregar malu punya kualitas capres
1137,@KataNadiaaa Pak Ganjar Paling Solutif memang dalam mengikuti debat gagasan capres,1,pak solutif ikut debat gagas capres
1138,"@Prihati_utami capres yg paling sat set nih, Ganjar Paling Solutif",1,capres sat set solutif
1139,"@Prihati_utami capres kebanggaan gue nih, Ganjar Paling Solutif",1,capres bangga solutif
1140,@rizalsn14 Aku nonton dari awal sampai akhir perasaan yg paling solutif Anies...kok Ganjar yg merendahkan profesi jurnalistik dibilang solutif...kocak... Kalok GK ada jurnalis apa bisa bikin iklan capres,0,tonton awal akhir asa solutif rendah profesi jurnalistik bilang solutif kocak kalo gak jurnalis iklan capres
1141,"@Fahrihamzah Penampilan Ganjar D UGM Harusnya Membuat Megawati, Puan, Hasto, Adian Napitupulu Hingga Ruhut  Malu Punya Kualitas Capres Seperti Ganjar Pranowo😭",0,tampil ugm megawati puan hasto adi napitupulu ruhut malu punya kualitas capres
1142,"Gini lhoo... disaat capres lain masih sibuk menggagas, Pak Ganjar @ganjarpranowo sudah sukses melakukannya saat beliau memimpin di Jawa Tengah. Capres valid semacam ini yg dibutuhkan Indonesia. #GaspolGanjar #paktelur #GanjarPalingSolutif https://t.co/jcNlFnu8tm",1,loh capres sibuk gagas pak sukses laku beliau pimpin jawa tengah capres valid butuh indonesia
1143,@BangPino__ Ganjar Vlunder..gk cocok sekali jadi Capres..boneka Cina..kok tdk yakin dg SDM negeri sendiri...Dunguu !!!,0,vlunder gak cocok jadi capres boneka cina yakin sdm negeri dunguu
1144,"@VIVAcoid Capres model ganjar pranowo, yg basic bgt, jateng miskin, bokep, masa yg gitu lebih OK",0,capres model basic banget jateng miskin porno masa
1145,@ganjarpranowo @NajwaShihab @UGMYogyakarta pada saat itu merupakan pembuktian bahwa Ganjar Paling Solutif dibandingkan capres yang lain,1,rupa bukti solutif banding capres
1146,Gagasan Capres 2024 Ganjar Pranowo berkomitmen berantas korupsi dengan memperkuat KPK! #GanjarPranowo2024 https://t.co/Oc7XAO5j94,1,gagas capres komitmen berantas korupsi kuat kpk
1147,"Ganjar Pranowo masih menjadi capres terfavorit, masyarakat mendukung penuh! #GanjarPranowo #GanjarHebat #Pemilu2024 #Pilpres2024 https://t.co/V6jEia6EQ3",1,jadi capres favorit masyarakat dukung penuh
1148,@ganjarpranowo @NajwaShihab @UGMYogyakarta Ganjar Paling Solutif dalam penampilannya dibanding capres yang hadir,1,solutif tampil banding capres hadir
1149,@tvOneNews Bad word mas ganjar.... Seharusnya sebagai capres bs membawa misi yg bagus buat kemajuan rakyat Indonesia salah satunya meningkatkan kompetensi SDM.... Klo dr skrg sdh pesimis... Ya mending ga usah jd pemimpin... Marahi galau karo njenengan mas @ganjarpranowo ...,0,bad word mas capres bawa misi bagus maju rakyat indonesia salah satu tingkat kompetensi sdm pesimis iya lebih baik perlu jadi pimpin marah galau karo njenengan mas
1150,"@ganjarpranowo @NajwaShihab @UGMYogyakarta Capres yg layak dipilih, krn Ganjar Paling Solutif",1,capres layak pilih solutif
1151,@ganjarpranowo @NajwaShihab @UGMYogyakarta Capres lain mana mungkin begini nih. Ganjar Paling Solutif,1,capres solutif
1152,"@ganjarpranowo @NajwaShihab @UGMYogyakarta Betul l, Ganjar Paling Solutif dibandingkan capres lain",1,betul l solutif banding capres
1153,@SINDOnews Gagasan pak Ganjar lebih baik daripada kedua capres lainnya. Ganjar Paling Solutif,1,gagas pak baik dua capres solutif
1154,@KakekHalal Wajar kamu pendukung den ganjar pasti menjelekkan 2 capres yg lainnya. coba kamu kelapak 2 capres yg lain pastinya den ganjar udah paling jelek dan blunder terus. 🤣🤣🤣,0,wajar dukung den jelek capres coba lapak capres den jelek blunder terus
1155,@ganjarpranowo @NajwaShihab @narasitv Ganjar Paling Solutif jadi capres,1,solutif jadi capres
1156,Ganjar capres favorit https://t.co/Y5ryCRLtOd,1,capres favorit
1157,Ganjar capres favorit https://t.co/LwbP16cRJS,1,capres favorit
1158,Ganjar capres favorit https://t.co/iGle10Edfn,1,capres favorit
1159,Saya pilih Ganjar kalau wakil nya pak Mahfud MD dah. Soalnya capres saya aslinya ya harus jago Konstitusi. Nah Ganjar kan kader PDIP. Biasanya kan yg jago Konstitusi itu jago Konstitusi. Masalahnya orang Konstitusi ga suka jadi Ketua. Suka nya Sekretaris kecuali sidang.,1,pilih wakil nya pak mahfud md deh soal capres asli iya jago konstitusi kader pdip jago konstitusi jago konstitusi masalah orang konstitusi suka jadi ketua suka nya sekretaris sidang
1160,@PasukanPelor @llnnwwllff @mpu_gandring67 @raisyanpb Kemarin ketemu bbrp buzzer ganjar yg ngebelain tntang ngeremehin profesi.Dia bilang maksud ganjar adl orang pintar itu ngajar jadi dosen yg tulus mencerdaskan bangsa.  Lha gw tanya emang ganjar jdi dosen?  Dr ke 3 capres berarti anies doang yg tulus? Eh Malah mencak2 😂🤣,0,kemarin ketemu buzzer bela tntang ngeremehin profesi bilang maksud orang pintar ajar jadi dosen tulus cerdas bangsa tanya jadi dosen capres arti doang tulus eh mencak
1161,@Anak__Ogi @ganjarpranowo Menurutku Ganjar yg paling dungu saat menjawab setiap pertanyaan dri audiens di debat capres di UGM...hanya pandai menyusun kata kata.,0,turut dungu jawab tanya audiens debat capres ugm pandai susun kata kata
1162,@Gus_Raharjo memang capres yg paling oke tuh pak ganjar,1,capres oke pak
1163,@Miduk17 Jangan terlalu kau puji-puji Ganjar pranowo karena besok dan sekarang sedang dipertimbangkan untuk menyandingkan Prabowo sebagai capres dengan Ganjar sebagai cawapresnya maka,0,puji puji besok timbang sanding capres cawapresnya
1164,"@Gus_Raharjo sukses selalu untuk pak ganjar, jgn hina sperti capres ini",1,sukses pak hina capres
1165,@Gus_Raharjo @ganjarpranowo Ya dari awal emang capres unggulan itu Pak Ganjar. Makanya jadi sasaran empuk buat dijatuhkan,1,iya awal capres unggul pak jadi sasar empuk jatuh
1166,"@Miduk17 Woe duk., Ganjar mengentaskan kemiskinan menjelang dia jadi capres 9 tahun kemana, kok sampai dpt predikat provinsi termiskin.. Hanya karena mau nyapres langsung menurunkan kemiskinan..",0,woe duk entas miskin jelang jadi capres tahun predikat provinsi miskin nyapres langsung turun miskin
1167,@SaifuddinSay @KakekHalal masih baik pak ganjar dibanding capres lain,1,baik pak banding capres
1168,menjawab pertanyaan debat capres dengan sewa buzzer dan spam 'ganjar solutif'? Malu bgt,0,jawab tanya debat capres sewa buzzer spam solutif malu banget
1169,@ganjarpranowo Saat capres yg lain bahas kemana2 cuma gagasannya Pak Ganjar Paling Solutif sih menurutku.,1,capres bahas gagas pak solutif sih turut
1170,@ch_chotimah2 @ganjarpranowo Capres terbaik dan sudah pantas untuk memimpin negeri ini sih pak Ganjar Pranowo,1,capres baik pimpin negeri sih pak
1171,@ch_chotimah2 @ganjarpranowo Pak Ganjar Pranowo tetep capres yang saya dukung untuk menjadi presiden RI ke-8,1,pak tetap capres dukung jadi presiden ri
1172,@gunaditaufiq33 @Miduk17 Waduh... Persentase mana yg dibuat bg Gunadi ini...   Km pakai ukuran mu ya ga gt dong.     276 juta jiwa penduduk Indonesia sdh kenal capres-cawapres nya..  Sdh paham..  Liat aja lah yg mau Ganjar berapa....  Nafsu menang tp ga liat data dan fakta ya gini... Ngawur....,0,persentase abang gunadi pakai ukur mu iya juta jiwa duduk indonesia kenal capres cawapres nya paham lihat nafsu menang lihat data fakta iya bicara sembarang
1173,Ganjar   Pranowo Sosok Yang Tepat Menggantikan Pakde Jokowi #GanjarCapres https://t.co/Jls76hgctT,1,sosok tepat ganti pakde jokowi
1174,Pak   Ganjar punya inovasi hebat dalam memajukan perekonomian #GanjarCapres https://t.co/J3QEtZ7fVJ,1,pak punya inovasi hebat maju ekonomi
